optID,day_margin,daytoexpire,optiontype,Delta,strikeprice,spotprice,monthly dividend yield,RFR,Garch_Vol_RMS,moneyness,theoryprice,settleprice
10000079,10,0.02739726,0,0.359,3.85,3.79802,0.0287,0.001279,0.014017,0.986498701,0,0.0418
10000079,14,0.038356164,0,0.25,3.85,3.71322,0.0287,0.001279,0.014017,0.964472727,0,0.0322
10000079,15,0.04109589,0,0.282,3.85,3.73453,0.0287,0.001279,0.014017,0.970007792,0,0.0402
10000079,21,0.057534247,0,0.327,3.85,3.71006,0.0294,0.001796,0.021634,0.963651948,0,0.063
10000079,22,0.060273973,0,0.308,3.85,3.69805,0.0294,0.001796,0.021634,0.960532468,0,0.0604
10000079,23,0.063013699,0,0.346,3.85,3.72252,0.0294,0.001796,0.021634,0.966888312,0,0.074
10000079,31,0.084931507,0,0.386,3.85,3.70968,0.0294,0.001796,0.021634,0.963553247,0,0.1258
10000079,32,0.087671233,0,0.405,3.85,3.72784,0.0294,0.001796,0.021634,0.96827013,0,0.13
10000079,35,0.095890411,0,0.533,3.85,3.89531,0.0294,0.001796,0.021634,1.011768831,0.03606,0.2104
10000079,36,0.098630137,0,0.587,3.85,3.95091,0.0294,0.001796,0.021634,1.02621039,0.09015,0.2118
10000079,39,0.106849315,0,0.649,3.85,3.99713,0.0294,0.001796,0.021634,1.038215584,0.13533,0.234
10000079,49,0.134246575,0,0.601,3.85,3.94005,0.0265,0.002178,0.022042,1.02338961,0.07726,0.2012
10000079,63,0.17260274,0,0.638,3.85,3.98773,0.0265,0.002178,0.022042,1.035774026,0.12098,0.2062
10000079,64,0.175342466,0,0.622,3.85,3.95992,0.0265,0.002178,0.022042,1.028550649,0.09309,0.187
10000079,65,0.178082192,0,0.628,3.85,3.98443,0.0265,0.002178,0.022042,1.034916883,0.11717,0.197
10000079,66,0.180821918,0,0.605,3.85,3.95246,0.0265,0.002178,0.022042,1.026612987,0.0852,0.1916
10000079,67,0.183561644,0,0.557,3.85,3.91601,0.0265,0.002178,0.022042,1.017145455,0.05012,0.1738
10000079,70,0.191780822,0,0.548,3.85,3.89987,0.0265,0.002178,0.022042,1.012953247,0.03581,0.1858
10000079,71,0.194520548,0,0.555,3.85,3.89978,0.0265,0.002178,0.022042,1.01292987,0.0356,0.181
10000079,72,0.197260274,0,0.466,3.85,3.82853,0.0265,0.002178,0.022042,0.994423377,0.00277,0.1394
10000079,73,0.2,0,0.438,3.85,3.78564,0.0265,0.002178,0.022042,0.983283117,0.00018,0.1302
10000079,85,0.232876712,0,0.638,3.85,4.0039,0.0257,0.002403,0.009975,1.039974026,0.13216,0.2614
10000080,1,0.002739726,0,0.021,3.9,3.80238,0.0287,0.001279,0.014017,0.974969231,0,0.0004
10000080,2,0.005479452,0,0.062,3.9,3.79736,0.0287,0.001279,0.014017,0.973682051,0,0.0018
10000080,3,0.008219178,0,0.134,3.9,3.8257,0.0287,0.001279,0.014017,0.980948718,0,0.0058
10000080,4,0.010958904,0,0.065,3.9,3.75326,0.0287,0.001279,0.014017,0.962374359,0,0.0028
10000080,7,0.019178082,0,0.139,3.9,3.76918,0.0287,0.001279,0.014017,0.96645641,0,0.0088
10000080,8,0.021917808,0,0.192,3.9,3.79281,0.0287,0.001279,0.014017,0.972515385,0,0.0138
10000080,9,0.024657534,0,0.209,3.9,3.78034,0.0287,0.001279,0.014017,0.969317949,0,0.019
10000080,10,0.02739726,0,0.265,3.9,3.79802,0.0287,0.001279,0.014017,0.973851282,0,0.028
10000080,35,0.095890411,0,0.495,3.9,3.89531,0.0294,0.001796,0.021634,0.998797436,0.00458,0.1888
10000080,36,0.098630137,0,0.542,3.9,3.95091,0.0294,0.001796,0.021634,1.013053846,0.04093,0.1818
10000080,37,0.101369863,0,0.634,3.9,4.02843,0.0294,0.001796,0.021634,1.032930769,0.11715,0.2158
10000080,39,0.106849315,0,0.601,3.9,3.99713,0.0294,0.001796,0.021634,1.024905128,0.08535,0.205
10000080,49,0.134246575,0,0.551,3.9,3.94005,0.0265,0.002178,0.022042,1.010269231,0.03061,0.1748
10000080,58,0.15890411,0,0.667,3.9,4.05131,0.0265,0.002178,0.022042,1.038797436,0.13564,0.2314
10000080,63,0.17260274,0,0.586,3.9,3.98773,0.0265,0.002178,0.022042,1.022494872,0.07133,0.1742
10000080,64,0.175342466,0,0.566,3.9,3.95992,0.0265,0.002178,0.022042,1.015364103,0.04512,0.1574
10000080,65,0.178082192,0,0.575,3.9,3.98443,0.0265,0.002178,0.022042,1.021648718,0.06766,0.1656
10000080,66,0.180821918,0,0.552,3.9,3.95246,0.0265,0.002178,0.022042,1.013451282,0.03842,0.1628
10000080,67,0.183561644,0,0.506,3.9,3.91601,0.0265,0.002178,0.022042,1.004105128,0.01398,0.148
10000080,70,0.191780822,0,0.501,3.9,3.89987,0.0265,0.002178,0.022042,0.999966667,0.00758,0.1604
10000080,71,0.194520548,0,0.506,3.9,3.89978,0.0265,0.002178,0.022042,0.99994359,0.00757,0.1558
10000080,72,0.197260274,0,0.418,3.9,3.82853,0.0265,0.002178,0.022042,0.981674359,0.00011,0.1182
10000080,73,0.2,0,0.395,3.9,3.78564,0.0265,0.002178,0.022042,0.970676923,0,0.1124
10000080,85,0.232876712,0,0.596,3.9,4.0039,0.0257,0.002403,0.009975,1.026641026,0.08219,0.2328
10000081,1,0.002739726,0,0.016,3.95,3.80238,0.0287,0.001279,0.014017,0.962627848,0,0.0004
10000081,2,0.005479452,0,0.022,3.95,3.79736,0.0287,0.001279,0.014017,0.961356962,0,0.0006
10000081,3,0.008219178,0,0.057,3.95,3.8257,0.0287,0.001279,0.014017,0.968531646,0,0.0022
10000081,8,0.021917808,0,0.107,3.95,3.79281,0.0287,0.001279,0.014017,0.960205063,0,0.0066
10000081,10,0.02739726,0,0.19,3.95,3.79802,0.0287,0.001279,0.014017,0.961524051,0,0.0186
10000081,35,0.095890411,0,0.457,3.95,3.89531,0.0294,0.001796,0.021634,0.98615443,6.00E-05,0.166
10000081,36,0.098630137,0,0.495,3.95,3.95091,0.0294,0.001796,0.021634,1.00023038,0.00649,0.158
10000081,37,0.101369863,0,0.583,3.95,4.02843,0.0294,0.001796,0.021634,1.019855696,0.06723,0.1876
10000081,38,0.104109589,0,0.634,3.95,4.08273,0.0294,0.001796,0.021634,1.033602532,0.12099,0.2296
10000081,39,0.106849315,0,0.552,3.95,3.99713,0.0294,0.001796,0.021634,1.011931646,0.03674,0.1764
10000081,45,0.123287671,0,0.646,3.95,4.09136,0.0294,0.001796,0.021634,1.035787342,0.12743,0.2202
10000081,46,0.126027397,0,0.652,3.95,4.06967,0.0294,0.001796,0.021634,1.030296203,0.10552,0.2104
10000081,49,0.134246575,0,0.501,3.95,3.94005,0.0265,0.002178,0.022042,0.997481013,0.00442,0.1478
10000081,50,0.136986301,0,0.647,3.95,4.08488,0.0265,0.002178,0.022042,1.034146835,0.12126,0.2256
10000081,51,0.139726027,0,0.642,3.95,4.07302,0.0265,0.002178,0.022042,1.031144304,0.10917,0.2326
10000081,58,0.15890411,0,0.619,3.95,4.05131,0.0265,0.002178,0.022042,1.025648101,0.08574,0.1976
10000081,59,0.161643836,0,0.619,3.95,4.05751,0.0265,0.002178,0.022042,1.027217722,0.09161,0.1924
10000081,60,0.164383562,0,0.645,3.95,4.07742,0.0265,0.002178,0.022042,1.032258228,0.11112,0.2148
10000081,63,0.17260274,0,0.53,3.95,3.98773,0.0265,0.002178,0.022042,1.009551899,0.02734,0.1452
10000081,64,0.175342466,0,0.507,3.95,3.95992,0.0265,0.002178,0.022042,1.002511392,0.01132,0.1304
10000081,65,0.178082192,0,0.518,3.95,3.98443,0.0265,0.002178,0.022042,1.008716456,0.02486,0.1394
10000081,66,0.180821918,0,0.498,3.95,3.95246,0.0265,0.002178,0.022042,1.000622785,0.00848,0.1384
10000081,67,0.183561644,0,0.455,3.95,3.91601,0.0265,0.002178,0.022042,0.991394937,0.00139,0.1272
10000081,70,0.191780822,0,0.455,3.95,3.89987,0.0265,0.002178,0.022042,0.987308861,0.00053,0.1388
10000081,71,0.194520548,0,0.458,3.95,3.89978,0.0265,0.002178,0.022042,0.987286076,0.00054,0.1348
10000081,72,0.197260274,0,0.374,3.95,3.82853,0.0265,0.002178,0.022042,0.969248101,0,0.1006
10000081,85,0.232876712,0,0.554,3.95,4.0039,0.0257,0.002403,0.009975,1.01364557,0.03258,0.2048
10000082,35,0.095890411,0,0.419,4,3.89531,0.0294,0.001796,0.021634,0.9738275,0,0.145
10000082,36,0.098630137,0,0.45,4,3.95091,0.0294,0.001796,0.021634,0.9877275,0.00013,0.1372
10000082,37,0.101369863,0,0.532,4,4.02843,0.0294,0.001796,0.021634,1.0071075,0.02166,0.1622
10000082,38,0.104109589,0,0.587,4,4.08273,0.0294,0.001796,0.021634,1.0206825,0.07105,0.2012
10000082,39,0.106849315,0,0.503,4,3.99713,0.0294,0.001796,0.021634,0.9992825,0.00542,0.1536
10000082,42,0.115068493,0,0.655,4,4.13851,0.0294,0.001796,0.021634,1.0346275,0.12536,0.2218
10000082,44,0.120547945,0,0.603,4,4.11505,0.0294,0.001796,0.021634,1.0287625,0.10136,0.2048
10000082,45,0.123287671,0,0.596,4,4.09136,0.0294,0.001796,0.021634,1.02284,0.0775,0.1896
10000082,46,0.126027397,0,0.599,4,4.06967,0.0294,0.001796,0.021634,1.0174175,0.05597,0.1794
10000082,49,0.134246575,0,0.45,4,3.94005,0.0265,0.002178,0.022042,0.9850125,0.00013,0.1242
10000082,50,0.136986301,0,0.599,4,4.08488,0.0265,0.002178,0.022042,1.02122,0.07145,0.193
10000082,51,0.139726027,0,0.595,4,4.07302,0.0265,0.002178,0.022042,1.018255,0.05968,0.203
10000082,52,0.142465753,0,0.618,4,4.12385,0.0265,0.002178,0.022042,1.0309625,0.10956,0.23
10000082,53,0.145205479,0,0.646,4,4.13284,0.0265,0.002178,0.022042,1.03321,0.11823,0.2316
10000082,56,0.153424658,0,0.649,4,4.14949,0.0265,0.002178,0.022042,1.0373725,0.13399,0.2626
10000082,57,0.156164384,0,0.647,4,4.14466,0.0265,0.002178,0.022042,1.036165,0.1289,0.2308
10000082,58,0.15890411,0,0.566,4,4.05131,0.0265,0.002178,0.022042,1.0128275,0.03855,0.1666
10000082,59,0.161643836,0,0.565,4,4.05751,0.0265,0.002178,0.022042,1.0143775,0.04371,0.162
10000082,60,0.164383562,0,0.594,4,4.07742,0.0265,0.002178,0.022042,1.019355,0.06179,0.181
10000082,63,0.17260274,0,0.473,4,3.98773,0.0265,0.002178,0.022042,0.9969325,0.00443,0.119
10000082,64,0.175342466,0,0.449,4,3.95992,0.0265,0.002178,0.022042,0.98998,0.00095,0.1092
10000082,65,0.178082192,0,0.461,4,3.98443,0.0265,0.002178,0.022042,0.9961075,0.00382,0.1164
10000082,66,0.180821918,0,0.444,4,3.95246,0.0265,0.002178,0.022042,0.988115,0.00061,0.1156
10000082,67,0.183561644,0,0.405,4,3.91601,0.0265,0.002178,0.022042,0.9790025,4.00E-05,0.1066
10000082,70,0.191780822,0,0.41,4,3.89987,0.0265,0.002178,0.022042,0.9749675,1.00E-05,0.1176
10000082,71,0.194520548,0,0.41,4,3.89978,0.0265,0.002178,0.022042,0.974945,1.00E-05,0.1132
10000082,85,0.232876712,0,0.512,4,4.0039,0.0257,0.002403,0.009975,1.000975,0.00184,0.18
10000082,86,0.235616438,0,0.655,4,4.13193,0.0257,0.002403,0.009975,1.0329825,0.10925,0.2394
10000082,87,0.238356164,0,0.647,4,4.11431,0.0257,0.002403,0.009975,1.0285775,0.09147,0.228
10000082,91,0.249315068,0,0.689,4,4.15485,0.0257,0.002403,0.009975,1.0387125,0.13071,0.2558
10000082,92,0.252054795,0,0.671,4,4.14904,0.0257,0.002403,0.009975,1.03726,0.12467,0.2612
10000082,100,0.273972603,0,0.633,4,4.11232,0.0257,0.002403,0.009975,1.02808,0.0861,0.2536
10000082,102,0.279452055,0,0.637,4,4.1293,0.0257,0.002403,0.009975,1.032325,0.10244,0.2704
10000082,105,0.287671233,0,0.663,4,4.14496,0.0257,0.002403,0.009975,1.03624,0.11719,0.281
10000082,106,0.290410959,0,0.673,4,4.15224,0.0257,0.002403,0.009975,1.03806,0.12416,0.2832
10000083,35,0.095890411,0,0.379,4.05,3.89531,0.0294,0.001796,0.021634,0.961804938,0,0.1224
10000083,36,0.098630137,0,0.403,4.05,3.95091,0.0294,0.001796,0.021634,0.975533333,0,0.1144
10000083,37,0.101369863,0,0.481,4.05,4.02843,0.0294,0.001796,0.021634,0.994674074,0.00162,0.138
10000083,38,0.104109589,0,0.539,4.05,4.08273,0.0294,0.001796,0.021634,1.008081481,0.02478,0.1742
10000083,39,0.106849315,0,0.454,4.05,3.99713,0.0294,0.001796,0.021634,0.986945679,0.00011,0.13
10000083,42,0.115068493,0,0.604,4.05,4.13851,0.0294,0.001796,0.021634,1.021854321,0.07543,0.19
10000083,43,0.117808219,0,0.668,4.05,4.20673,0.0294,0.001796,0.021634,1.038698765,0.14304,0.2296
10000083,44,0.120547945,0,0.555,4.05,4.11505,0.0294,0.001796,0.021634,1.016061728,0.05196,0.1732
10000083,45,0.123287671,0,0.544,4.05,4.09136,0.0294,0.001796,0.021634,1.010212346,0.03061,0.1614
10000083,46,0.126027397,0,0.543,4.05,4.06967,0.0294,0.001796,0.021634,1.00485679,0.01538,0.1532
10000083,49,0.134246575,0,0.4,4.05,3.94005,0.0265,0.002178,0.022042,0.972851852,0,0.1042
10000083,50,0.136986301,0,0.547,4.05,4.08488,0.0265,0.002178,0.022042,1.008612346,0.02649,0.1648
10000083,51,0.139726027,0,0.547,4.05,4.07302,0.0265,0.002178,0.022042,1.005683951,0.01843,0.1722
10000083,52,0.142465753,0,0.574,4.05,4.12385,0.0265,0.002178,0.022042,1.018234568,0.06011,0.1956
10000083,53,0.145205479,0,0.599,4.05,4.13284,0.0265,0.002178,0.022042,1.020454321,0.06855,0.1996
10000083,56,0.153424658,0,0.608,4.05,4.14949,0.0265,0.002178,0.022042,1.024565432,0.08411,0.2284
10000083,57,0.156164384,0,0.6,4.05,4.14466,0.0265,0.002178,0.022042,1.02337284,0.07909,0.1978
10000083,58,0.15890411,0,0.511,4.05,4.05131,0.0265,0.002178,0.022042,1.000323457,0.00815,0.1388
10000083,59,0.161643836,0,0.508,4.05,4.05751,0.0265,0.002178,0.022042,1.001854321,0.01049,0.1358
10000083,60,0.164383562,0,0.54,4.05,4.07742,0.0265,0.002178,0.022042,1.00677037,0.02071,0.1548
10000083,63,0.17260274,0,0.415,4.05,3.98773,0.0265,0.002178,0.022042,0.984624691,0.00021,0.0976
10000083,64,0.175342466,0,0.392,4.05,3.95992,0.0265,0.002178,0.022042,0.977758025,2.00E-05,0.0886
10000083,65,0.178082192,0,0.406,4.05,3.98443,0.0265,0.002178,0.022042,0.983809877,0.00017,0.0962
10000083,66,0.180821918,0,0.393,4.05,3.95246,0.0265,0.002178,0.022042,0.975916049,1.00E-05,0.097
10000083,67,0.183561644,0,0.36,4.05,3.91601,0.0265,0.002178,0.022042,0.966916049,0,0.091
10000083,70,0.191780822,0,0.368,4.05,3.89987,0.0265,0.002178,0.022042,0.962930864,0,0.1016
10000083,71,0.194520548,0,0.367,4.05,3.89978,0.0265,0.002178,0.022042,0.962908642,0,0.0974
10000083,85,0.232876712,0,0.469,4.05,4.0039,0.0257,0.002403,0.009975,0.988617284,0,0.1568
10000083,86,0.235616438,0,0.608,4.05,4.13193,0.0257,0.002403,0.009975,1.02022963,0.05929,0.2088
10000083,87,0.238356164,0,0.598,4.05,4.11431,0.0257,0.002403,0.009975,1.015879012,0.04163,0.1976
10000083,88,0.24109589,0,0.661,4.05,4.18583,0.0257,0.002403,0.009975,1.033538272,0.11232,0.246
10000083,91,0.249315068,0,0.643,4.05,4.15485,0.0257,0.002403,0.009975,1.025888889,0.08074,0.2224
10000083,92,0.252054795,0,0.628,4.05,4.14904,0.0257,0.002403,0.009975,1.024454321,0.0747,0.2278
10000083,93,0.254794521,0,0.645,4.05,4.16673,0.0257,0.002403,0.009975,1.028822222,0.09201,0.2372
10000083,94,0.257534247,0,0.664,4.05,4.18989,0.0257,0.002403,0.009975,1.034540741,0.11476,0.2622
10000083,95,0.260273973,0,0.653,4.05,4.20399,0.0257,0.002403,0.009975,1.038022222,0.1285,0.2682
10000083,98,0.268493151,0,0.629,4.05,4.16318,0.0257,0.002403,0.009975,1.027945679,0.08716,0.2482
10000083,99,0.271232877,0,0.62,4.05,4.16437,0.0257,0.002403,0.009975,1.028239506,0.08808,0.2484
10000083,100,0.273972603,0,0.59,4.05,4.11232,0.0257,0.002403,0.009975,1.015387654,0.03652,0.2256
10000083,101,0.276712329,0,0.625,4.05,4.16023,0.0257,0.002403,0.009975,1.027217284,0.08344,0.2494
10000083,102,0.279452055,0,0.598,4.05,4.1293,0.0257,0.002403,0.009975,1.019580247,0.05252,0.2394
10000083,105,0.287671233,0,0.623,4.05,4.14496,0.0257,0.002403,0.009975,1.023446914,0.06723,0.2496
10000083,106,0.290410959,0,0.632,4.05,4.15224,0.0257,0.002403,0.009975,1.025244444,0.07419,0.2522
10000084,36,0.098630137,0,0.36,4.1,3.95091,0.0294,0.001796,0.021634,0.963636585,0,0.0978
10000084,37,0.101369863,0,0.431,4.1,4.02843,0.0294,0.001796,0.021634,0.982543902,1.00E-05,0.116
10000084,38,0.104109589,0,0.49,4.1,4.08273,0.0294,0.001796,0.021634,0.995787805,0.0023,0.1476
10000084,39,0.106849315,0,0.406,4.1,3.99713,0.0294,0.001796,0.021634,0.974909756,0,0.1106
10000084,42,0.115068493,0,0.551,4.1,4.13851,0.0294,0.001796,0.021634,1.009392683,0.02875,0.1618
10000084,43,0.117808219,0,0.618,4.1,4.20673,0.0294,0.001796,0.021634,1.026031707,0.09306,0.1958
10000084,44,0.120547945,0,0.503,4.1,4.11505,0.0294,0.001796,0.021634,1.003670732,0.01299,0.147
10000084,45,0.123287671,0,0.49,4.1,4.09136,0.0294,0.001796,0.021634,0.997892683,0.00425,0.134
10000084,46,0.126027397,0,0.486,4.1,4.06967,0.0294,0.001796,0.021634,0.992602439,0.0011,0.128
10000084,49,0.134246575,0,0.353,4.1,3.94005,0.0265,0.002178,0.022042,0.960987805,0,0.0872
10000084,50,0.136986301,0,0.494,4.1,4.08488,0.0265,0.002178,0.022042,0.996312195,0.00359,0.139
10000084,51,0.139726027,0,0.496,4.1,4.07302,0.0265,0.002178,0.022042,0.993419512,0.00183,0.1468
10000084,52,0.142465753,0,0.526,4.1,4.12385,0.0265,0.002178,0.022042,1.005817073,0.01894,0.1664
10000084,53,0.145205479,0,0.549,4.1,4.13284,0.0265,0.002178,0.022042,1.008009756,0.02478,0.1732
10000084,56,0.153424658,0,0.564,4.1,4.14949,0.0265,0.002178,0.022042,1.012070732,0.03723,0.1994
10000084,57,0.156164384,0,0.55,4.1,4.14466,0.0265,0.002178,0.022042,1.010892683,0.03319,0.1668
10000084,58,0.15890411,0,0.454,4.1,4.05131,0.0265,0.002178,0.022042,0.98812439,0.00051,0.1148
10000084,59,0.161643836,0,0.451,4.1,4.05751,0.0265,0.002178,0.022042,0.989636585,0.0008,0.1128
10000084,60,0.164383562,0,0.484,4.1,4.07742,0.0265,0.002178,0.022042,0.994492683,0.00268,0.1276
10000084,63,0.17260274,0,0.36,4.1,3.98773,0.0265,0.002178,0.022042,0.972617073,0,0.0794
10000084,64,0.175342466,0,0.339,4.1,3.95992,0.0265,0.002178,0.022042,0.965834146,0,0.0724
10000084,65,0.178082192,0,0.351,4.1,3.98443,0.0265,0.002178,0.022042,0.971812195,0,0.078
10000084,66,0.180821918,0,0.345,4.1,3.95246,0.0265,0.002178,0.022042,0.964014634,0,0.0812
10000084,85,0.232876712,0,0.428,4.1,4.0039,0.0257,0.002403,0.009975,0.976560976,0,0.1376
10000084,86,0.235616438,0,0.56,4.1,4.13193,0.0257,0.002403,0.009975,1.007787805,0.01343,0.18
10000084,87,0.238356164,0,0.548,4.1,4.11431,0.0257,0.002403,0.009975,1.003490244,0.00443,0.17
10000084,88,0.24109589,0,0.615,4.1,4.18583,0.0257,0.002403,0.009975,1.020934146,0.06235,0.2144
10000084,91,0.249315068,0,0.593,4.1,4.15485,0.0257,0.002403,0.009975,1.013378049,0.03137,0.1928
10000084,92,0.252054795,0,0.581,4.1,4.14904,0.0257,0.002403,0.009975,1.011960976,0.02588,0.1982
10000084,93,0.254794521,0,0.599,4.1,4.16673,0.0257,0.002403,0.009975,1.01627561,0.04221,0.2074
10000084,94,0.257534247,0,0.621,4.1,4.18989,0.0257,0.002403,0.009975,1.02192439,0.06479,0.23
10000084,95,0.260273973,0,0.611,4.1,4.20399,0.0257,0.002403,0.009975,1.025363415,0.07853,0.2388
10000084,98,0.268493151,0,0.586,4.1,4.16318,0.0257,0.002403,0.009975,1.015409756,0.03754,0.2192
10000084,99,0.271232877,0,0.579,4.1,4.16437,0.0257,0.002403,0.009975,1.0157,0.03843,0.2192
10000084,100,0.273972603,0,0.547,4.1,4.11232,0.0257,0.002403,0.009975,1.003004878,0.00333,0.1996
10000084,101,0.276712329,0,0.583,4.1,4.16023,0.0257,0.002403,0.009975,1.014690244,0.03404,0.221
10000084,102,0.279452055,0,0.557,4.1,4.1293,0.0257,0.002403,0.009975,1.007146341,0.00993,0.2128
10000084,105,0.287671233,0,0.581,4.1,4.14496,0.0257,0.002403,0.009975,1.010965854,0.01997,0.221
10000084,106,0.290410959,0,0.59,4.1,4.15224,0.0257,0.002403,0.009975,1.012741463,0.02575,0.2218
10000085,37,0.101369863,0,0.382,4.15,4.02843,0.0294,0.001796,0.021634,0.970706024,0,0.0974
10000085,38,0.104109589,0,0.442,4.15,4.08273,0.0294,0.001796,0.021634,0.983790361,3.00E-05,0.126
10000085,39,0.106849315,0,0.36,4.15,3.99713,0.0294,0.001796,0.021634,0.963163855,0,0.0932
10000085,42,0.115068493,0,0.497,4.15,4.13851,0.0294,0.001796,0.021634,0.997231325,0.00358,0.1382
10000085,43,0.117808219,0,0.565,4.15,4.20673,0.0294,0.001796,0.021634,1.01366988,0.04422,0.1646
10000085,44,0.120547945,0,0.451,4.15,4.11505,0.0294,0.001796,0.021634,0.991578313,0.00077,0.1228
10000085,45,0.123287671,0,0.436,4.15,4.09136,0.0294,0.001796,0.021634,0.98586988,0.00011,0.1118
10000085,46,0.126027397,0,0.431,4.15,4.06967,0.0294,0.001796,0.021634,0.980643373,1.00E-05,0.1066
10000085,50,0.136986301,0,0.441,4.15,4.08488,0.0265,0.002178,0.022042,0.984308434,0.00011,0.116
10000085,51,0.139726027,0,0.446,4.15,4.07302,0.0265,0.002178,0.022042,0.981450602,4.00E-05,0.1246
10000085,52,0.142465753,0,0.477,4.15,4.12385,0.0265,0.002178,0.022042,0.993698795,0.00202,0.1416
10000085,53,0.145205479,0,0.498,4.15,4.13284,0.0265,0.002178,0.022042,0.99586506,0.0034,0.1478
10000085,56,0.153424658,0,0.518,4.15,4.14949,0.0265,0.002178,0.022042,0.999877108,0.00768,0.1694
10000085,57,0.156164384,0,0.497,4.15,4.14466,0.0265,0.002178,0.022042,0.998713253,0.00624,0.1402
10000085,58,0.15890411,0,0.399,4.15,4.05131,0.0265,0.002178,0.022042,0.976219277,1.00E-05,0.094
10000085,59,0.161643836,0,0.395,4.15,4.05751,0.0265,0.002178,0.022042,0.977713253,1.00E-05,0.0918
10000085,60,0.164383562,0,0.427,4.15,4.07742,0.0265,0.002178,0.022042,0.982510843,9.00E-05,0.1046
10000085,63,0.17260274,0,0.309,4.15,3.98773,0.0265,0.002178,0.022042,0.960898795,0,0.0644
10000085,65,0.178082192,0,0.303,4.15,3.98443,0.0265,0.002178,0.022042,0.960103614,0,0.0644
10000085,85,0.232876712,0,0.39,4.15,4.0039,0.0257,0.002403,0.009975,0.964795181,0,0.1214
10000085,86,0.235616438,0,0.51,4.15,4.13193,0.0257,0.002403,0.009975,0.995645783,0.00015,0.1544
10000085,87,0.238356164,0,0.497,4.15,4.11431,0.0257,0.002403,0.009975,0.9914,1.00E-05,0.145
10000085,88,0.24109589,0,0.567,4.15,4.18583,0.0257,0.002403,0.009975,1.008633735,0.01576,0.1858
10000085,91,0.249315068,0,0.542,4.15,4.15485,0.0257,0.002403,0.009975,1.001168675,0.00195,0.1658
10000085,92,0.252054795,0,0.533,4.15,4.14904,0.0257,0.002403,0.009975,0.999768675,0.00112,0.1714
10000085,93,0.254794521,0,0.551,4.15,4.16673,0.0257,0.002403,0.009975,1.004031325,0.00495,0.1804
10000085,94,0.257534247,0,0.576,4.15,4.18989,0.0257,0.002403,0.009975,1.009612048,0.0178,0.2014
10000085,95,0.260273973,0,0.569,4.15,4.20399,0.0257,0.002403,0.009975,1.013009639,0.02943,0.2104
10000085,98,0.268493151,0,0.543,4.15,4.16318,0.0257,0.002403,0.009975,1.003175904,0.00363,0.1916
10000085,99,0.271232877,0,0.536,4.15,4.16437,0.0257,0.002403,0.009975,1.003462651,0.00393,0.193
10000085,100,0.273972603,0,0.505,4.15,4.11232,0.0257,0.002403,0.009975,0.990920482,1.00E-05,0.176
10000085,101,0.276712329,0,0.54,4.15,4.16023,0.0257,0.002403,0.009975,1.00246506,0.0028,0.1964
10000085,102,0.279452055,0,0.516,4.15,4.1293,0.0257,0.002403,0.009975,0.995012048,0.00011,0.1886
10000085,105,0.287671233,0,0.539,4.15,4.14496,0.0257,0.002403,0.009975,0.998785542,0.00068,0.1954
10000085,106,0.290410959,0,0.546,4.15,4.15224,0.0257,0.002403,0.009975,1.000539759,0.00136,0.1964
10000086,38,0.104109589,0,0.394,4.2,4.08273,0.0294,0.001796,0.021634,0.972078571,0,0.106
10000086,42,0.115068493,0,0.443,4.2,4.13851,0.0294,0.001796,0.021634,0.985359524,7.00E-05,0.1152
10000086,43,0.117808219,0,0.51,4.2,4.20673,0.0294,0.001796,0.021634,1.001602381,0.00927,0.139
10000086,44,0.120547945,0,0.399,4.2,4.11505,0.0294,0.001796,0.021634,0.97977381,1.00E-05,0.1012
10000086,45,0.123287671,0,0.384,4.2,4.09136,0.0294,0.001796,0.021634,0.974133333,0,0.0936
10000086,46,0.126027397,0,0.376,4.2,4.06967,0.0294,0.001796,0.021634,0.968969048,0,0.087
10000086,50,0.136986301,0,0.388,4.2,4.08488,0.0265,0.002178,0.022042,0.972590476,0,0.0952
10000086,51,0.139726027,0,0.397,4.2,4.07302,0.0265,0.002178,0.022042,0.969766667,0,0.105
10000086,52,0.142465753,0,0.428,4.2,4.12385,0.0265,0.002178,0.022042,0.981869048,5.00E-05,0.119
10000086,53,0.145205479,0,0.449,4.2,4.13284,0.0265,0.002178,0.022042,0.984009524,0.00011,0.1262
10000086,56,0.153424658,0,0.471,4.2,4.14949,0.0265,0.002178,0.022042,0.98797381,0.00047,0.1446
10000086,57,0.156164384,0,0.444,4.2,4.14466,0.0265,0.002178,0.022042,0.98682381,0.00034,0.118
10000086,58,0.15890411,0,0.345,4.2,4.05131,0.0265,0.002178,0.022042,0.964597619,0,0.0762
10000086,59,0.161643836,0,0.343,4.2,4.05751,0.0265,0.002178,0.022042,0.96607381,0,0.0756
10000086,60,0.164383562,0,0.372,4.2,4.07742,0.0265,0.002178,0.022042,0.970814286,0,0.085
10000086,86,0.235616438,0,0.46,4.2,4.13193,0.0257,0.002403,0.009975,0.983792857,0,0.1312
10000086,87,0.238356164,0,0.446,4.2,4.11431,0.0257,0.002403,0.009975,0.979597619,0,0.1228
10000086,88,0.24109589,0,0.517,4.2,4.18583,0.0257,0.002403,0.009975,0.99662619,0.00027,0.159
10000086,91,0.249315068,0,0.491,4.2,4.15485,0.0257,0.002403,0.009975,0.98925,0,0.1416
