optID,day_margin,daytoexpire,optiontype,Delta,strikeprice,spotprice,monthly dividend yield,RFR,Garch_Vol_RMS,settleprice
10000749,136.0,0.37260274,0.0,0.179,0.0054,0.00483985,0.0239,0.002055,0.00915,5.28e-05
10000749,137.0,0.375342466,0.0,0.198,0.0054,0.00489069,0.0239,0.002055,0.00915,5.88e-05
10000749,140.0,0.383561644,0.0,0.202,0.0054,0.00490877,0.0235,0.002027,0.009964,6.02e-05
10000749,141.0,0.38630137,0.0,0.19,0.0054,0.00486414,0.0235,0.002027,0.009964,5.7e-05
10000749,142.0,0.389041096,0.0,0.194,0.0054,0.00489816,0.0235,0.002027,0.009964,5.84e-05
10000749,143.0,0.391780822,0.0,0.235,0.0054,0.0049631,0.0235,0.002027,0.009964,7.7e-05
10000749,144.0,0.394520548,0.0,0.244,0.0054,0.00497952,0.0235,0.002027,0.009964,8.02e-05
10000749,147.0,0.402739726,0.0,0.236,0.0054,0.00495973,0.0235,0.002027,0.009964,7.6e-05
10000749,148.0,0.405479452,0.0,0.207,0.0054,0.00492802,0.0235,0.002027,0.009964,6.38e-05
10000749,149.0,0.408219178,0.0,0.2,0.0054,0.00491018,0.0235,0.002027,0.009964,6.06e-05
10000749,150.0,0.410958904,0.0,0.204,0.0054,0.00492272,0.0235,0.002027,0.009964,6.2e-05
10000749,151.0,0.41369863,0.0,0.188,0.0054,0.00487478,0.0235,0.002027,0.009964,5.8e-05
10000749,154.0,0.421917808,0.0,0.22,0.0054,0.00493211,0.0235,0.002027,0.009964,6.94e-05
10000749,155.0,0.424657534,0.0,0.211,0.0054,0.00491361,0.0235,0.002027,0.009964,6.7e-05
10000749,156.0,0.42739726,0.0,0.225,0.0054,0.00494011,0.0235,0.002027,0.009964,7.4e-05
10000749,157.0,0.430136986,0.0,0.2,0.0054,0.00488384,0.0235,0.002027,0.009964,6.54e-05
10000749,158.0,0.432876712,0.0,0.223,0.0054,0.00493619,0.0235,0.002027,0.009964,7.24e-05
10000749,161.0,0.44109589,0.0,0.233,0.0054,0.00492994,0.0235,0.002027,0.009964,8.06e-05
10000749,169.0,0.463013699,0.0,0.217,0.0054,0.00486638,0.0235,0.00198,0.011384,7.68e-05
10000749,170.0,0.465753425,0.0,0.216,0.0054,0.00483393,0.0235,0.00198,0.011384,7.72e-05
10000749,171.0,0.468493151,0.0,0.223,0.0054,0.00488383,0.0235,0.00198,0.011384,8e-05
10000749,172.0,0.471232877,0.0,0.227,0.0054,0.00487737,0.0235,0.00198,0.011384,8.26e-05
10000749,175.0,0.479452055,0.0,0.216,0.0054,0.00484943,0.0235,0.00198,0.011384,7.7e-05
10000749,176.0,0.482191781,0.0,0.215,0.0054,0.0048532,0.0235,0.00198,0.011384,7.92e-05
10000749,177.0,0.484931507,0.0,0.208,0.0054,0.00482177,0.0235,0.00198,0.011384,7.58e-05
10000749,182.0,0.498630137,0.0,0.221,0.0054,0.00485594,0.0235,0.00198,0.011384,8.24e-05
10000749,183.0,0.501369863,0.0,0.212,0.0054,0.0048077,0.0235,0.00198,0.011384,8e-05
10000749,184.0,0.504109589,0.0,0.223,0.0054,0.00486732,0.0235,0.00198,0.011384,8.6e-05
10000749,185.0,0.506849315,0.0,0.242,0.0054,0.00491716,0.0235,0.00198,0.011384,9.5e-05
10000749,186.0,0.509589041,0.0,0.272,0.0054,0.00499166,0.0235,0.00198,0.011384,0.000113
10000749,189.0,0.517808219,0.0,0.292,0.0054,0.00501352,0.0235,0.00198,0.011384,0.0001254
10000749,190.0,0.520547945,0.0,0.265,0.0054,0.00497001,0.0235,0.00198,0.011384,0.0001108
10000749,191.0,0.523287671,0.0,0.266,0.0054,0.00497213,0.0235,0.00198,0.011384,0.00011
10000749,192.0,0.526027397,0.0,0.276,0.0054,0.00499283,0.0235,0.00198,0.011384,0.000115
10000749,193.0,0.528767123,0.0,0.245,0.0054,0.00493373,0.0235,0.00198,0.011384,9.68e-05
10000749,196.0,0.536986301,0.0,0.219,0.0054,0.00484306,0.0235,0.00198,0.011384,8.48e-05
10000749,197.0,0.539726027,0.0,0.22,0.0054,0.00486941,0.0235,0.00198,0.011384,8.44e-05
10000749,198.0,0.542465753,0.0,0.216,0.0054,0.00486946,0.0235,0.00198,0.011384,8.16e-05
10000750,77.0,0.210958904,0.0,0.096,0.0056,0.00494037,0.0215,0.002079,0.008704,1.96e-05
10000750,78.0,0.21369863,0.0,0.097,0.0056,0.00492151,0.0215,0.002079,0.008704,2.02e-05
10000750,79.0,0.216438356,0.0,0.089,0.0056,0.00488348,0.0215,0.002079,0.008704,1.84e-05
10000750,80.0,0.219178082,0.0,0.104,0.0056,0.00495596,0.0215,0.002079,0.008704,2.14e-05
10000750,81.0,0.221917808,0.0,0.091,0.0056,0.00491932,0.0215,0.002079,0.008704,1.84e-05
10000750,84.0,0.230136986,0.0,0.088,0.0056,0.00492134,0.0215,0.002079,0.008704,1.76e-05
10000750,85.0,0.232876712,0.0,0.095,0.0056,0.00494874,0.0215,0.002079,0.008704,1.9e-05
10000750,86.0,0.235616438,0.0,0.089,0.0056,0.00491445,0.0215,0.002079,0.008704,1.8e-05
10000750,87.0,0.238356164,0.0,0.094,0.0056,0.00491349,0.0215,0.002079,0.008704,1.96e-05
10000750,88.0,0.24109589,0.0,0.088,0.0056,0.00488042,0.0215,0.002079,0.008704,1.8e-05
10000750,91.0,0.249315068,0.0,0.112,0.0056,0.00495476,0.0215,0.002079,0.008704,2.42e-05
10000750,92.0,0.252054795,0.0,0.142,0.0056,0.00503473,0.0215,0.002079,0.008704,3.32e-05
10000750,93.0,0.254794521,0.0,0.126,0.0056,0.0050059,0.0215,0.002079,0.008704,2.8e-05
10000750,94.0,0.257534247,0.0,0.141,0.0056,0.0050497,0.0215,0.002079,0.008704,3.2e-05
10000750,95.0,0.260273973,0.0,0.163,0.0056,0.0050838,0.0215,0.002079,0.008704,3.96e-05
10000750,98.0,0.268493151,0.0,0.154,0.0056,0.00505512,0.0215,0.002079,0.008704,3.74e-05
10000750,99.0,0.271232877,0.0,0.17,0.0056,0.00507869,0.0215,0.002079,0.008704,4.26e-05
10000750,100.0,0.273972603,0.0,0.118,0.0056,0.00499593,0.0215,0.002079,0.008704,2.66e-05
10000750,101.0,0.276712329,0.0,0.085,0.0056,0.0049221,0.0215,0.002079,0.008704,1.74e-05
10000750,102.0,0.279452055,0.0,0.076,0.0056,0.00489262,0.0215,0.002079,0.008704,1.5e-05
10000750,105.0,0.287671233,0.0,0.072,0.0056,0.00490102,0.0215,0.002079,0.008704,1.38e-05
10000750,106.0,0.290410959,0.0,0.067,0.0056,0.00485616,0.0215,0.002079,0.008704,1.3e-05
10000750,107.0,0.293150685,0.0,0.068,0.0056,0.00484385,0.0215,0.002079,0.008704,1.34e-05
10000750,108.0,0.295890411,0.0,0.067,0.0056,0.00483203,0.0239,0.002055,0.00915,1.36e-05
10000750,109.0,0.298630137,0.0,0.066,0.0056,0.00485142,0.0239,0.002055,0.00915,1.3e-05
10000750,112.0,0.306849315,0.0,0.074,0.0056,0.00486013,0.0239,0.002055,0.00915,1.5e-05
10000750,113.0,0.309589041,0.0,0.085,0.0056,0.00489644,0.0239,0.002055,0.00915,1.78e-05
10000750,114.0,0.312328767,0.0,0.095,0.0056,0.00491666,0.0239,0.002055,0.00915,2.06e-05
10000750,115.0,0.315068493,0.0,0.093,0.0056,0.00491335,0.0239,0.002055,0.00915,2.04e-05
10000750,116.0,0.317808219,0.0,0.093,0.0056,0.0049124,0.0239,0.002055,0.00915,2.02e-05
10000750,119.0,0.326027397,0.0,0.102,0.0056,0.00489006,0.0239,0.002055,0.00915,2.4e-05
10000750,120.0,0.328767123,0.0,0.087,0.0056,0.00483762,0.0239,0.002055,0.00915,2e-05
10000750,121.0,0.331506849,0.0,0.103,0.0056,0.00488575,0.0239,0.002055,0.00915,2.48e-05
10000750,122.0,0.334246575,0.0,0.108,0.0056,0.00488332,0.0239,0.002055,0.00915,2.64e-05
10000750,123.0,0.336986301,0.0,0.108,0.0056,0.00488238,0.0239,0.002055,0.00915,2.64e-05
10000750,126.0,0.345205479,0.0,0.12,0.0056,0.00488837,0.0239,0.002055,0.00915,3.14e-05
10000750,127.0,0.347945205,0.0,0.122,0.0056,0.00489865,0.0239,0.002055,0.00915,3.22e-05
10000750,128.0,0.350684932,0.0,0.095,0.0056,0.00482119,0.0239,0.002055,0.00915,2.36e-05
10000750,129.0,0.353424658,0.0,0.108,0.0056,0.00484674,0.0239,0.002055,0.00915,2.76e-05
10000750,130.0,0.356164384,0.0,0.112,0.0056,0.00484818,0.0239,0.002055,0.00915,2.94e-05
10000750,133.0,0.364383562,0.0,0.111,0.0056,0.00484235,0.0239,0.002055,0.00915,2.88e-05
10000750,134.0,0.367123288,0.0,0.116,0.0056,0.00486874,0.0239,0.002055,0.00915,3.08e-05
10000750,135.0,0.369863014,0.0,0.107,0.0056,0.00482111,0.0239,0.002055,0.00915,2.78e-05
10000750,136.0,0.37260274,0.0,0.112,0.0056,0.00483985,0.0239,0.002055,0.00915,3e-05
10000750,137.0,0.375342466,0.0,0.128,0.0056,0.00489069,0.0239,0.002055,0.00915,3.5e-05
10000750,140.0,0.383561644,0.0,0.13,0.0056,0.00490877,0.0235,0.002027,0.009964,3.56e-05
10000750,141.0,0.38630137,0.0,0.122,0.0056,0.00486414,0.0235,0.002027,0.009964,3.32e-05
10000750,142.0,0.389041096,0.0,0.127,0.0056,0.00489816,0.0235,0.002027,0.009964,3.52e-05
10000750,143.0,0.391780822,0.0,0.161,0.0056,0.0049631,0.0235,0.002027,0.009964,4.9e-05
10000750,144.0,0.394520548,0.0,0.171,0.0056,0.00497952,0.0235,0.002027,0.009964,5.28e-05
10000750,147.0,0.402739726,0.0,0.159,0.0056,0.00495973,0.0235,0.002027,0.009964,4.76e-05
10000750,148.0,0.405479452,0.0,0.136,0.0056,0.00492802,0.0235,0.002027,0.009964,3.84e-05
10000750,149.0,0.408219178,0.0,0.13,0.0056,0.00491018,0.0235,0.002027,0.009964,3.62e-05
10000750,150.0,0.410958904,0.0,0.13,0.0056,0.00492272,0.0235,0.002027,0.009964,3.56e-05
10000750,151.0,0.41369863,0.0,0.126,0.0056,0.00487478,0.0235,0.002027,0.009964,3.6e-05
10000750,154.0,0.421917808,0.0,0.146,0.0056,0.00493211,0.0235,0.002027,0.009964,4.2e-05
10000750,155.0,0.424657534,0.0,0.144,0.0056,0.00491361,0.0235,0.002027,0.009964,4.26e-05
10000750,156.0,0.42739726,0.0,0.15,0.0056,0.00494011,0.0235,0.002027,0.009964,4.46e-05
10000750,157.0,0.430136986,0.0,0.136,0.0056,0.00488384,0.0235,0.002027,0.009964,4.14e-05
10000750,158.0,0.432876712,0.0,0.148,0.0056,0.00493619,0.0235,0.002027,0.009964,4.36e-05
10000750,161.0,0.44109589,0.0,0.159,0.0056,0.00492994,0.0235,0.002027,0.009964,5e-05
10000750,169.0,0.463013699,0.0,0.157,0.0056,0.00486638,0.0235,0.00198,0.011384,5.28e-05
10000750,170.0,0.465753425,0.0,0.156,0.0056,0.00483393,0.0235,0.00198,0.011384,5.28e-05
10000750,171.0,0.468493151,0.0,0.157,0.0056,0.00488383,0.0235,0.00198,0.011384,5.24e-05
10000750,172.0,0.471232877,0.0,0.16,0.0056,0.00487737,0.0235,0.00198,0.011384,5.4e-05
10000750,175.0,0.479452055,0.0,0.155,0.0056,0.00484943,0.0235,0.00198,0.011384,5.22e-05
10000750,176.0,0.482191781,0.0,0.154,0.0056,0.0048532,0.0235,0.00198,0.011384,5.3e-05
10000750,177.0,0.484931507,0.0,0.147,0.0056,0.00482177,0.0235,0.00198,0.011384,4.96e-05
10000750,182.0,0.498630137,0.0,0.161,0.0056,0.00485594,0.0235,0.00198,0.011384,5.66e-05
10000750,183.0,0.501369863,0.0,0.156,0.0056,0.0048077,0.0235,0.00198,0.011384,5.58e-05
10000750,184.0,0.504109589,0.0,0.162,0.0056,0.00486732,0.0235,0.00198,0.011384,5.86e-05
10000750,185.0,0.506849315,0.0,0.177,0.0056,0.00491716,0.0235,0.00198,0.011384,6.5e-05
10000750,186.0,0.509589041,0.0,0.202,0.0056,0.00499166,0.0235,0.00198,0.011384,7.8e-05
10000750,189.0,0.517808219,0.0,0.214,0.0056,0.00501352,0.0235,0.00198,0.011384,8.36e-05
10000750,190.0,0.520547945,0.0,0.195,0.0056,0.00497001,0.0235,0.00198,0.011384,7.5e-05
10000750,191.0,0.523287671,0.0,0.194,0.0056,0.00497213,0.0235,0.00198,0.011384,7.34e-05
10000750,192.0,0.526027397,0.0,0.202,0.0056,0.00499283,0.0235,0.00198,0.011384,7.72e-05
10000750,193.0,0.528767123,0.0,0.18,0.0056,0.00493373,0.0235,0.00198,0.011384,6.66e-05
10000750,196.0,0.536986301,0.0,0.16,0.0056,0.00484306,0.0235,0.00198,0.011384,5.8e-05
10000750,197.0,0.539726027,0.0,0.16,0.0056,0.00486941,0.0235,0.00198,0.011384,5.78e-05
10000750,198.0,0.542465753,0.0,0.158,0.0056,0.00486946,0.0235,0.00198,0.011384,5.64e-05
10000751,77.0,0.210958904,0.0,0.057,0.0058,0.00494037,0.0215,0.002079,0.008704,1.12e-05
10000751,78.0,0.21369863,0.0,0.059,0.0058,0.00492151,0.0215,0.002079,0.008704,1.2e-05
10000751,79.0,0.216438356,0.0,0.054,0.0058,0.00488348,0.0215,0.002079,0.008704,1.08e-05
10000751,80.0,0.219178082,0.0,0.063,0.0058,0.00495596,0.0215,0.002079,0.008704,1.26e-05
10000751,81.0,0.221917808,0.0,0.053,0.0058,0.00491932,0.0215,0.002079,0.008704,1.04e-05
10000751,84.0,0.230136986,0.0,0.054,0.0058,0.00492134,0.0215,0.002079,0.008704,1.06e-05
10000751,85.0,0.232876712,0.0,0.055,0.0058,0.00494874,0.0215,0.002079,0.008704,1.06e-05
10000751,86.0,0.235616438,0.0,0.053,0.0058,0.00491445,0.0215,0.002079,0.008704,1.04e-05
10000751,87.0,0.238356164,0.0,0.057,0.0058,0.00491349,0.0215,0.002079,0.008704,1.14e-05
10000751,88.0,0.24109589,0.0,0.052,0.0058,0.00488042,0.0215,0.002079,0.008704,1.04e-05
10000751,91.0,0.249315068,0.0,0.069,0.0058,0.00495476,0.0215,0.002079,0.008704,1.44e-05
10000751,92.0,0.252054795,0.0,0.085,0.0058,0.00503473,0.0215,0.002079,0.008704,1.88e-05
10000751,93.0,0.254794521,0.0,0.077,0.0058,0.0050059,0.0215,0.002079,0.008704,1.66e-05
10000751,94.0,0.257534247,0.0,0.086,0.0058,0.0050497,0.0215,0.002079,0.008704,1.86e-05
10000751,95.0,0.260273973,0.0,0.101,0.0058,0.0050838,0.0215,0.002079,0.008704,2.34e-05
10000751,98.0,0.268493151,0.0,0.095,0.0058,0.00505512,0.0215,0.002079,0.008704,2.2e-05
10000751,99.0,0.271232877,0.0,0.102,0.0058,0.00507869,0.0215,0.002079,0.008704,2.38e-05
10000751,100.0,0.273972603,0.0,0.076,0.0058,0.00499593,0.0215,0.002079,0.008704,1.7e-05
10000751,101.0,0.276712329,0.0,0.051,0.0058,0.0049221,0.0215,0.002079,0.008704,1.02e-05
10000751,102.0,0.279452055,0.0,0.046,0.0058,0.00489262,0.0215,0.002079,0.008704,8.8e-06
10000751,105.0,0.287671233,0.0,0.04,0.0058,0.00490102,0.0215,0.002079,0.008704,7.4e-06
10000751,106.0,0.290410959,0.0,0.039,0.0058,0.00485616,0.0215,0.002079,0.008704,7.4e-06
10000751,107.0,0.293150685,0.0,0.04,0.0058,0.00484385,0.0215,0.002079,0.008704,7.8e-06
10000751,108.0,0.295890411,0.0,0.041,0.0058,0.00483203,0.0239,0.002055,0.00915,8e-06
10000751,109.0,0.298630137,0.0,0.037,0.0058,0.00485142,0.0239,0.002055,0.00915,6.8e-06
10000751,112.0,0.306849315,0.0,0.043,0.0058,0.00486013,0.0239,0.002055,0.00915,8.4e-06
10000751,113.0,0.309589041,0.0,0.048,0.0058,0.00489644,0.0239,0.002055,0.00915,9.4e-06
10000751,114.0,0.312328767,0.0,0.057,0.0058,0.00491666,0.0239,0.002055,0.00915,1.2e-05
10000751,115.0,0.315068493,0.0,0.057,0.0058,0.00491335,0.0239,0.002055,0.00915,1.2e-05
10000751,116.0,0.317808219,0.0,0.056,0.0058,0.0049124,0.0239,0.002055,0.00915,1.18e-05
10000751,119.0,0.326027397,0.0,0.06,0.0058,0.00489006,0.0239,0.002055,0.00915,1.32e-05
10000751,120.0,0.328767123,0.0,0.054,0.0058,0.00483762,0.0239,0.002055,0.00915,1.18e-05
10000751,121.0,0.331506849,0.0,0.065,0.0058,0.00488575,0.0239,0.002055,0.00915,1.48e-05
10000751,122.0,0.334246575,0.0,0.067,0.0058,0.00488332,0.0239,0.002055,0.00915,1.56e-05
10000751,123.0,0.336986301,0.0,0.065,0.0058,0.00488238,0.0239,0.002055,0.00915,1.5e-05
10000751,126.0,0.345205479,0.0,0.076,0.0058,0.00488837,0.0239,0.002055,0.00915,1.86e-05
10000751,127.0,0.347945205,0.0,0.077,0.0058,0.00489865,0.0239,0.002055,0.00915,1.92e-05
10000751,128.0,0.350684932,0.0,0.059,0.0058,0.00482119,0.0239,0.002055,0.00915,1.4e-05
10000751,129.0,0.353424658,0.0,0.068,0.0058,0.00484674,0.0239,0.002055,0.00915,1.66e-05
10000751,130.0,0.356164384,0.0,0.07,0.0058,0.00484818,0.0239,0.002055,0.00915,1.72e-05
10000751,133.0,0.364383562,0.0,0.068,0.0058,0.00484235,0.0239,0.002055,0.00915,1.62e-05
10000751,134.0,0.367123288,0.0,0.073,0.0058,0.00486874,0.0239,0.002055,0.00915,1.8e-05
10000751,135.0,0.369863014,0.0,0.068,0.0058,0.00482111,0.0239,0.002055,0.00915,1.68e-05
10000751,136.0,0.37260274,0.0,0.072,0.0058,0.00483985,0.0239,0.002055,0.00915,1.82e-05
10000751,137.0,0.375342466,0.0,0.081,0.0058,0.00489069,0.0239,0.002055,0.00915,2.08e-05
10000751,140.0,0.383561644,0.0,0.082,0.0058,0.00490877,0.0235,0.002027,0.009964,2.08e-05
10000751,141.0,0.38630137,0.0,0.08,0.0058,0.00486414,0.0235,0.002027,0.009964,2.06e-05
10000751,142.0,0.389041096,0.0,0.082,0.0058,0.00489816,0.0235,0.002027,0.009964,2.16e-05
10000751,143.0,0.391780822,0.0,0.11,0.0058,0.0049631,0.0235,0.002027,0.009964,3.16e-05
10000751,144.0,0.394520548,0.0,0.109,0.0058,0.00497952,0.0235,0.002027,0.009964,3.06e-05
10000751,147.0,0.402739726,0.0,0.102,0.0058,0.00495973,0.0235,0.002027,0.009964,2.8e-05
10000751,148.0,0.405479452,0.0,0.085,0.0058,0.00492802,0.0235,0.002027,0.009964,2.22e-05
10000751,149.0,0.408219178,0.0,0.086,0.0058,0.00491018,0.0235,0.002027,0.009964,2.28e-05
10000751,150.0,0.410958904,0.0,0.082,0.0058,0.00492272,0.0235,0.002027,0.009964,2.1e-05
10000751,151.0,0.41369863,0.0,0.082,0.0058,0.00487478,0.0235,0.002027,0.009964,2.22e-05
10000751,154.0,0.421917808,0.0,0.094,0.0058,0.00493211,0.0235,0.002027,0.009964,2.54e-05
10000751,155.0,0.424657534,0.0,0.096,0.0058,0.00491361,0.0235,0.002027,0.009964,2.7e-05
10000751,156.0,0.42739726,0.0,0.099,0.0058,0.00494011,0.0235,0.002027,0.009964,2.76e-05
10000751,157.0,0.430136986,0.0,0.09,0.0058,0.00488384,0.0235,0.002027,0.009964,2.54e-05
10000751,158.0,0.432876712,0.0,0.097,0.0058,0.00493619,0.0235,0.002027,0.009964,2.66e-05
10000751,161.0,0.44109589,0.0,0.108,0.0058,0.00492994,0.0235,0.002027,0.009964,3.18e-05
10000751,169.0,0.463013699,0.0,0.112,0.0058,0.00486638,0.0235,0.00198,0.011384,3.58e-05
10000751,170.0,0.465753425,0.0,0.112,0.0058,0.00483393,0.0235,0.00198,0.011384,3.6e-05
10000751,171.0,0.468493151,0.0,0.112,0.0058,0.00488383,0.0235,0.00198,0.011384,3.54e-05
10000751,172.0,0.471232877,0.0,0.114,0.0058,0.00487737,0.0235,0.00198,0.011384,3.64e-05
10000751,175.0,0.479452055,0.0,0.112,0.0058,0.00484943,0.0235,0.00198,0.011384,3.6e-05
10000751,176.0,0.482191781,0.0,0.11,0.0058,0.0048532,0.0235,0.00198,0.011384,3.6e-05
10000751,177.0,0.484931507,0.0,0.105,0.0058,0.00482177,0.0235,0.00198,0.011384,3.38e-05
10000751,182.0,0.498630137,0.0,0.118,0.0058,0.00485594,0.0235,0.00198,0.011384,3.96e-05
10000751,183.0,0.501369863,0.0,0.115,0.0058,0.0048077,0.0235,0.00198,0.011384,3.92e-05
10000751,184.0,0.504109589,0.0,0.122,0.0058,0.00486732,0.0235,0.00198,0.011384,4.26e-05
10000751,185.0,0.506849315,0.0,0.131,0.0058,0.00491716,0.0235,0.00198,0.011384,4.58e-05
10000751,186.0,0.509589041,0.0,0.147,0.0058,0.00499166,0.0235,0.00198,0.011384,5.32e-05
10000751,189.0,0.517808219,0.0,0.157,0.0058,0.00501352,0.0235,0.00198,0.011384,5.74e-05
10000751,190.0,0.520547945,0.0,0.144,0.0058,0.00497001,0.0235,0.00198,0.011384,5.24e-05
10000751,191.0,0.523287671,0.0,0.144,0.0058,0.00497213,0.0235,0.00198,0.011384,5.22e-05
10000751,192.0,0.526027397,0.0,0.149,0.0058,0.00499283,0.0235,0.00198,0.011384,5.4e-05
10000751,193.0,0.528767123,0.0,0.134,0.0058,0.00493373,0.0235,0.00198,0.011384,4.76e-05
10000751,196.0,0.536986301,0.0,0.12,0.0058,0.00484306,0.0235,0.00198,0.011384,4.22e-05
10000751,197.0,0.539726027,0.0,0.12,0.0058,0.00486941,0.0235,0.00198,0.011384,4.2e-05
10000751,198.0,0.542465753,0.0,0.116,0.0058,0.00486946,0.0235,0.00198,0.011384,3.98e-05
10000752,77.0,0.210958904,0.0,0.041,0.006,0.00494037,0.0215,0.002079,0.008704,8.4e-06
10000752,78.0,0.21369863,0.0,0.042,0.006,0.00492151,0.0215,0.002079,0.008704,8.8e-06
10000752,79.0,0.216438356,0.0,0.037,0.006,0.00488348,0.0215,0.002079,0.008704,7.6e-06
10000752,80.0,0.219178082,0.0,0.043,0.006,0.00495596,0.0215,0.002079,0.008704,9e-06
10000752,81.0,0.221917808,0.0,0.035,0.006,0.00491932,0.0215,0.002079,0.008704,7e-06
10000752,84.0,0.230136986,0.0,0.038,0.006,0.00492134,0.0215,0.002079,0.008704,7.6e-06
10000752,85.0,0.232876712,0.0,0.038,0.006,0.00494874,0.0215,0.002079,0.008704,7.6e-06
10000752,86.0,0.235616438,0.0,0.037,0.006,0.00491445,0.0215,0.002079,0.008704,7.4e-06
10000752,87.0,0.238356164,0.0,0.04,0.006,0.00491349,0.0215,0.002079,0.008704,8.4e-06
10000752,88.0,0.24109589,0.0,0.034,0.006,0.00488042,0.0215,0.002079,0.008704,6.8e-06
10000752,91.0,0.249315068,0.0,0.05,0.006,0.00495476,0.0215,0.002079,0.008704,1.1e-05
10000752,92.0,0.252054795,0.0,0.06,0.006,0.00503473,0.0215,0.002079,0.008704,1.36e-05
10000752,93.0,0.254794521,0.0,0.053,0.006,0.0050059,0.0215,0.002079,0.008704,1.16e-05
10000752,94.0,0.257534247,0.0,0.058,0.006,0.0050497,0.0215,0.002079,0.008704,1.28e-05
10000752,95.0,0.260273973,0.0,0.07,0.006,0.0050838,0.0215,0.002079,0.008704,1.62e-05
10000752,98.0,0.268493151,0.0,0.061,0.006,0.00505512,0.0215,0.002079,0.008704,1.36e-05
10000752,99.0,0.271232877,0.0,0.067,0.006,0.00507869,0.0215,0.002079,0.008704,1.54e-05
10000752,100.0,0.273972603,0.0,0.053,0.006,0.00499593,0.0215,0.002079,0.008704,1.2e-05
10000752,101.0,0.276712329,0.0,0.037,0.006,0.0049221,0.0215,0.002079,0.008704,7.6e-06
10000752,102.0,0.279452055,0.0,0.034,0.006,0.00489262,0.0215,0.002079,0.008704,6.8e-06
10000752,105.0,0.287671233,0.0,0.03,0.006,0.00490102,0.0215,0.002079,0.008704,5.8e-06
10000752,106.0,0.290410959,0.0,0.027,0.006,0.00485616,0.0215,0.002079,0.008704,5.2e-06
10000752,107.0,0.293150685,0.0,0.029,0.006,0.00484385,0.0215,0.002079,0.008704,5.8e-06
10000752,108.0,0.295890411,0.0,0.029,0.006,0.00483203,0.0239,0.002055,0.00915,5.8e-06
10000752,109.0,0.298630137,0.0,0.025,0.006,0.00485142,0.0239,0.002055,0.00915,4.8e-06
10000752,112.0,0.306849315,0.0,0.028,0.006,0.00486013,0.0239,0.002055,0.00915,5.6e-06
10000752,113.0,0.309589041,0.0,0.031,0.006,0.00489644,0.0239,0.002055,0.00915,6.2e-06
10000752,114.0,0.312328767,0.0,0.04,0.006,0.00491666,0.0239,0.002055,0.00915,8.4e-06
10000752,115.0,0.315068493,0.0,0.041,0.006,0.00491335,0.0239,0.002055,0.00915,8.8e-06
10000752,116.0,0.317808219,0.0,0.039,0.006,0.0049124,0.0239,0.002055,0.00915,8.2e-06
10000752,119.0,0.326027397,0.0,0.042,0.006,0.00489006,0.0239,0.002055,0.00915,9.4e-06
10000752,120.0,0.328767123,0.0,0.038,0.006,0.00483762,0.0239,0.002055,0.00915,8.6e-06
10000752,121.0,0.331506849,0.0,0.045,0.006,0.00488575,0.0239,0.002055,0.00915,1.04e-05
10000752,122.0,0.334246575,0.0,0.044,0.006,0.00488332,0.0239,0.002055,0.00915,1e-05
10000752,123.0,0.336986301,0.0,0.043,0.006,0.00488238,0.0239,0.002055,0.00915,9.6e-06
10000752,126.0,0.345205479,0.0,0.051,0.006,0.00488837,0.0239,0.002055,0.00915,1.24e-05
10000752,127.0,0.347945205,0.0,0.051,0.006,0.00489865,0.0239,0.002055,0.00915,1.22e-05
10000752,128.0,0.350684932,0.0,0.04,0.006,0.00482119,0.0239,0.002055,0.00915,9.2e-06
10000752,129.0,0.353424658,0.0,0.045,0.006,0.00484674,0.0239,0.002055,0.00915,1.06e-05
10000752,130.0,0.356164384,0.0,0.046,0.006,0.00484818,0.0239,0.002055,0.00915,1.08e-05
10000752,133.0,0.364383562,0.0,0.043,0.006,0.00484235,0.0239,0.002055,0.00915,1e-05
10000752,134.0,0.367123288,0.0,0.047,0.006,0.00486874,0.0239,0.002055,0.00915,1.12e-05
10000752,135.0,0.369863014,0.0,0.046,0.006,0.00482111,0.0239,0.002055,0.00915,1.1e-05
10000752,136.0,0.37260274,0.0,0.046,0.006,0.00483985,0.0239,0.002055,0.00915,1.12e-05
10000752,137.0,0.375342466,0.0,0.051,0.006,0.00489069,0.0239,0.002055,0.00915,1.24e-05
10000752,140.0,0.383561644,0.0,0.053,0.006,0.00490877,0.0235,0.002027,0.009964,1.3e-05
10000752,141.0,0.38630137,0.0,0.052,0.006,0.00486414,0.0235,0.002027,0.009964,1.3e-05
10000752,142.0,0.389041096,0.0,0.056,0.006,0.00489816,0.0235,0.002027,0.009964,1.42e-05
10000752,143.0,0.391780822,0.0,0.074,0.006,0.0049631,0.0235,0.002027,0.009964,2.04e-05
10000752,144.0,0.394520548,0.0,0.075,0.006,0.00497952,0.0235,0.002027,0.009964,2.04e-05
10000752,147.0,0.402739726,0.0,0.069,0.006,0.00495973,0.0235,0.002027,0.009964,1.84e-05
10000752,148.0,0.405479452,0.0,0.057,0.006,0.00492802,0.0235,0.002027,0.009964,1.42e-05
10000752,149.0,0.408219178,0.0,0.055,0.006,0.00491018,0.0235,0.002027,0.009964,1.38e-05
10000752,150.0,0.410958904,0.0,0.053,0.006,0.00492272,0.0235,0.002027,0.009964,1.3e-05
