optID,day_margin,daytoexpire,optiontype,Delta,strikeprice,spotprice,monthly dividend yield,RFR,Garch_Vol_RMS,closeprice,settleprice
11000025,149,0.408219178,0,0.831,0.0043,0.00509874,0.0229,0.002173,0.012446,0.0007012,0.0006984
11000025,150,0.410958904,0,0.824,0.0043,0.00508337,0.0229,0.002173,0.012446,0.0006992,0.0006976
11000025,151,0.41369863,0,0.825,0.0043,0.00508702,0.0229,0.002173,0.012446,0.0006876,0.000698
11000025,154,0.421917808,0,0.786,0.0043,0.00496618,0.0229,0.002173,0.012446,0.0005364,0.0005928
11000025,155,0.424657534,0,0.769,0.0043,0.00494897,0.0229,0.002173,0.012446,0.0005364,0.0005688
11000025,156,0.42739726,0,0.792,0.0043,0.00498063,0.0229,0.002173,0.012446,0.000585,0.0005856
11000025,157,0.430136986,0,0.773,0.0043,0.00493964,0.0229,0.002173,0.012446,0.0006456,0.0005578
11000025,158,0.432876712,0,0.774,0.0043,0.00494775,0.0229,0.002173,0.012446,0.0006456,0.0005656
11000025,161,0.44109589,0,0.8,0.0043,0.00503534,0.0229,0.002173,0.012446,0.0006456,0.0006282
11000025,162,0.443835616,0,0.824,0.0043,0.00511221,0.0229,0.002173,0.012446,0.0007336,0.0006786
11000025,163,0.446575342,0,0.803,0.0043,0.00510374,0.0229,0.002173,0.012446,0.0007336,0.000689
11000025,164,0.449315068,0,0.816,0.0043,0.00514034,0.0229,0.002173,0.012446,0.0007336,0.0007216
11000025,168,0.460273973,0,0.824,0.0043,0.00516156,0.0229,0.002173,0.012446,0.0007248,0.0007344
11000025,169,0.463013699,0,0.809,0.0043,0.00511078,0.0229,0.002173,0.012446,0.00065,0.0006994
11000025,170,0.465753425,0,0.785,0.0043,0.00504836,0.0222,0.002261,0.018718,0.00065,0.0006424
11000025,171,0.468493151,0,0.802,0.0043,0.00509473,0.0222,0.002261,0.018718,0.00065,0.0006706
11000025,172,0.471232877,0,0.797,0.0043,0.00504688,0.0222,0.002261,0.018718,0.00065,0.0006404
11000025,175,0.479452055,0,0.797,0.0043,0.00503799,0.0222,0.002261,0.018718,0.00065,0.0006568
11000025,176,0.482191781,0,0.757,0.0043,0.00492635,0.0222,0.002261,0.018718,0.0005822,0.0005764
11000025,177,0.484931507,0,0.751,0.0043,0.00492869,0.0222,0.002261,0.018718,0.0005816,0.000584
11000025,178,0.487671233,0,0.756,0.0043,0.00500925,0.0222,0.002261,0.018718,0.0006112,0.0006218
11000025,179,0.490410959,0,0.775,0.0043,0.00505715,0.0222,0.002261,0.018718,0.0005996,0.0006464
11000025,182,0.498630137,0,0.745,0.0043,0.00500709,0.0222,0.002261,0.018718,0.0005996,0.0006058
11000025,183,0.501369863,0,0.795,0.0043,0.00514177,0.0222,0.002261,0.018718,0.0006998,0.0007062
11000025,184,0.504109589,0,0.794,0.0043,0.00510086,0.0222,0.002261,0.018718,0.0006998,0.0006994
11000025,185,0.506849315,0,0.782,0.0043,0.00507936,0.0222,0.002261,0.018718,0.0007074,0.0006988
11000025,186,0.509589041,0,0.758,0.0043,0.00503554,0.0222,0.002261,0.018718,0.0007216,0.0006876
11000025,189,0.517808219,0,0.797,0.0043,0.00514638,0.0222,0.002261,0.018718,0.000732,0.0007578
11000025,190,0.520547945,0,0.787,0.0043,0.00512822,0.0222,0.002261,0.018718,0.000732,0.0007542
11000025,191,0.523287671,0,0.78,0.0043,0.00500361,0.0222,0.002261,0.018718,0.000693,0.0006768
11000025,192,0.526027397,0,0.779,0.0043,0.004971,0.0222,0.002261,0.018718,0.000658,0.000658
11000025,193,0.528767123,0,0.788,0.0043,0.00508002,0.0222,0.002261,0.018718,0.000804,0.0007444
11000025,196,0.536986301,0,0.83,0.0043,0.0052628,0.0222,0.002261,0.018718,0.000924,0.0009128
11000025,197,0.539726027,0,0.828,0.0043,0.00528071,0.0222,0.002261,0.018718,0.0009088,0.00091
11000025,198,0.542465753,0,0.864,0.0043,0.00545221,0.0222,0.002261,0.018718,0.000983,0.001023
11000025,199,0.545205479,0,0.827,0.0043,0.00534963,0.0222,0.002261,0.018718,0.0009354,0.0009562
11000025,200,0.547945205,0,0.849,0.0043,0.00541878,0.0222,0.002261,0.018718,0.001024,0.0010304
11000025,203,0.556164384,0,0.844,0.0043,0.00533676,0.0213,0.002342,0.015356,0.0010072,0.0009862
11000025,204,0.55890411,0,0.85,0.0043,0.00546956,0.0213,0.002342,0.015356,0.0010796,0.0010958
11000025,205,0.561643836,0,0.823,0.0043,0.00543757,0.0213,0.002342,0.015356,0.0010796,0.001085
11000025,206,0.564383562,0,0.865,0.0043,0.00557967,0.0213,0.002342,0.015356,0.0011832,0.0011882
11000025,207,0.567123288,0,0.899,0.0043,0.00559733,0.0213,0.002342,0.015356,0.001246,0.0012052
11000025,210,0.575342466,0,0.921,0.0043,0.00577884,0.0213,0.002342,0.015356,0.0013418,0.0013302
11000025,211,0.578082192,0,0.915,0.0043,0.00576838,0.0213,0.002342,0.015356,0.0013418,0.001317
11000025,219,0.6,0,0.886,0.0043,0.00580772,0.0213,0.002342,0.015356,0.0013024,0.0013856
11000025,220,0.602739726,0,0.903,0.0043,0.00568625,0.0213,0.002342,0.015356,0.0012424,0.001218
11000025,221,0.605479452,0,0.86,0.0043,0.00556456,0.0213,0.002342,0.015356,0.001149,0.0011486
11000025,224,0.61369863,0,0.857,0.0043,0.00548341,0.0213,0.002342,0.015356,0.0011082,0.001098
11000025,225,0.616438356,0,0.835,0.0043,0.00547395,0.0213,0.002342,0.015356,0.0011086,0.0010988
11000025,226,0.619178082,0,0.848,0.0043,0.0054852,0.0213,0.002342,0.015356,0.0011086,0.0010954
11000025,227,0.621917808,0,0.843,0.0043,0.00550109,0.0213,0.002342,0.015356,0.0010762,0.0010878
11000025,228,0.624657534,0,0.827,0.0043,0.00541765,0.0213,0.002342,0.015356,0.0010342,0.001042
11000025,231,0.632876712,0,0.816,0.0043,0.00535196,0.0213,0.002205,0.014189,0.0009704,0.0009892
11000025,232,0.635616438,0,0.83,0.0043,0.00537714,0.0213,0.002205,0.014189,0.0011186,0.0010258
11000025,233,0.638356164,0,0.839,0.0043,0.005528,0.0213,0.002205,0.014189,0.0011186,0.0011292
11000025,234,0.64109589,0,0.86,0.0043,0.00551297,0.0213,0.002205,0.014189,0.0011308,0.001121
11000025,235,0.643835616,0,0.91,0.0043,0.00562592,0.0213,0.002205,0.014189,0.0012154,0.0011618
11000025,238,0.652054795,0,0.909,0.0043,0.00556978,0.0213,0.002205,0.014189,0.0011894,0.0011352
11000025,239,0.654794521,0,0.856,0.0043,0.00556497,0.0213,0.002205,0.014189,0.0011612,0.0012114
11000025,240,0.657534247,0,0.849,0.0043,0.00547643,0.0213,0.002205,0.014189,0.0011124,0.0011206
11000025,241,0.660273973,0,0.841,0.0043,0.00543752,0.0213,0.002205,0.014189,0.0011106,0.0011064
11000025,242,0.663013699,0,0.857,0.0043,0.00551852,0.0213,0.002205,0.014189,0.0011106,0.0011778
11000025,245,0.671232877,0,0.865,0.0043,0.00545808,0.0213,0.002205,0.014189,0.0011356,0.0011346
11000025,246,0.673972603,0,0.855,0.0043,0.00547046,0.0213,0.002205,0.014189,0.0012106,0.0011656
11000025,247,0.676712329,0,0.85,0.0043,0.00557797,0.0213,0.002205,0.014189,0.0012658,0.0012334
11000025,248,0.679452055,0,0.843,0.0043,0.00559635,0.0213,0.002205,0.014189,0.0011632,0.0012288
11000025,249,0.682191781,0,0.846,0.0043,0.00544116,0.0213,0.002205,0.014189,0.0011632,0.0011128
11000025,252,0.690410959,0,0.847,0.0043,0.00549543,0.0213,0.002205,0.014189,0.001166,0.0011714
11000025,253,0.693150685,0,0.838,0.0043,0.00551366,0.0213,0.002205,0.014189,0.001083,0.0011592
11000025,254,0.695890411,0,0.828,0.0043,0.00541767,0.0213,0.002205,0.014189,0.001058,0.0010702
11000025,255,0.698630137,0,0.828,0.0043,0.0053685,0.0213,0.002205,0.014189,0.001016,0.0010378
11000025,256,0.701369863,0,0.832,0.0043,0.00526772,0.0213,0.002205,0.014189,0.000988,0.0009748
11000026,17,0.046575342,0,0.904,0.0044,0.00480561,0.0239,0.001969,0.014602,0.0003606,0.00038
11000026,18,0.049315068,0,0.896,0.0044,0.00481327,0.0239,0.001969,0.014602,0.000385,0.0003812
11000026,21,0.057534247,0,0.94,0.0044,0.00482704,0.0239,0.001969,0.014602,0.000416,0.0004042
11000026,22,0.060273973,0,0.942,0.0044,0.00480161,0.0239,0.001969,0.014602,0.0004034,0.000382
11000026,23,0.063013699,0,0.955,0.0044,0.00489816,0.0239,0.001969,0.014602,0.0004488,0.0004528
11000026,24,0.065753425,0,0.963,0.0044,0.00488839,0.0239,0.001969,0.014602,0.0004624,0.0004582
11000026,25,0.068493151,0,0.923,0.0044,0.00483588,0.0239,0.001969,0.014602,0.0004042,0.000401
11000026,28,0.076712329,0,0.842,0.0044,0.00476927,0.0239,0.001969,0.014602,0.0003308,0.0003432
11000026,29,0.079452055,0,0.942,0.0044,0.00486214,0.0239,0.001969,0.014602,0.000445,0.0004212
11000026,30,0.082191781,0,0.918,0.0044,0.00489424,0.0239,0.001969,0.014602,0.0004578,0.000464
11000026,31,0.084931507,0,0.926,0.0044,0.0048374,0.0239,0.001969,0.014602,0.0004052,0.0004142
11000026,32,0.087671233,0,0.95,0.0044,0.00494107,0.0239,0.001969,0.014602,0.0005142,0.0005048
11000026,35,0.095890411,0,0.924,0.0044,0.00494598,0.0239,0.001969,0.014602,0.0005142,0.0005088
11000026,36,0.098630137,0,0.953,0.0044,0.00497335,0.0239,0.001969,0.014602,0.0005386,0.00053
11000026,37,0.101369863,0,0.956,0.0044,0.00501534,0.0239,0.001969,0.014602,0.000551,0.0005536
11000026,38,0.104109589,0,0.963,0.0044,0.00504315,0.0239,0.001969,0.014602,0.000573,0.0005706
11000026,39,0.106849315,0,0.947,0.0044,0.00498556,0.0239,0.001969,0.014602,0.000538,0.0005254
11000026,42,0.115068493,0,0.887,0.0044,0.00492156,0.0239,0.001969,0.014602,0.000462,0.0004742
11000026,43,0.117808219,0,0.934,0.0044,0.00494867,0.0239,0.001969,0.014602,0.000511,0.0004816
11000026,44,0.120547945,0,0.924,0.0044,0.00497885,0.0239,0.001969,0.014602,0.0005078,0.0005116
11000026,45,0.123287671,0,0.922,0.0044,0.00493446,0.0239,0.001969,0.014602,0.0004882,0.0004862
11000026,46,0.126027397,0,0.925,0.0044,0.00493374,0.0239,0.001969,0.014602,0.0004892,0.0004796
11000026,49,0.134246575,0,0.837,0.0044,0.00481117,0.0235,0.002015,0.013196,0.0003768,0.0003794
11000026,50,0.136986301,0,0.858,0.0044,0.00485027,0.0235,0.002015,0.013196,0.0004208,0.0004062
11000026,51,0.139726027,0,0.798,0.0044,0.00476048,0.0235,0.002015,0.013196,0.000362,0.000362
11000026,52,0.142465753,0,0.954,0.0044,0.00475131,0.0235,0.002015,0.013196,0.0003496,0.0003434
11000026,53,0.145205479,0,0.864,0.0044,0.0049253,0.0235,0.002015,0.013196,0.00048,0.000496
11000026,56,0.153424658,0,0.919,0.0044,0.00508923,0.0235,0.002015,0.013196,0.0007192,0.0006704
11000026,57,0.156164384,0,0.938,0.0044,0.00515175,0.0235,0.002015,0.013196,0.0007192,0.0007178
11000026,58,0.15890411,0,0.973,0.0044,0.00514404,0.0235,0.002015,0.013196,0.0006596,0.0007126
11000026,59,0.161643836,0,0.945,0.0044,0.00510899,0.0235,0.002015,0.013196,0.0006596,0.000682
11000026,60,0.164383562,0,0.934,0.0044,0.00511349,0.0235,0.002015,0.013196,0.0006756,0.0006888
11000026,63,0.17260274,0,0.947,0.0044,0.00509477,0.0235,0.002015,0.013196,0.0006696,0.0006656
11000026,64,0.175342466,0,0.934,0.0044,0.00515146,0.0235,0.002015,0.013196,0.0006916,0.0007206
11000026,65,0.178082192,0,0.918,0.0044,0.00508308,0.0235,0.002015,0.013196,0.000719,0.000654
11000026,66,0.180821918,0,0.926,0.0044,0.0051421,0.0235,0.002015,0.013196,0.000719,0.00071
11000026,67,0.183561644,0,0.949,0.0044,0.00513271,0.0235,0.002015,0.013196,0.0006906,0.0006858
11000026,70,0.191780822,0,0.92,0.0044,0.00506944,0.0235,0.002015,0.013196,0.000624,0.0006464
11000026,71,0.194520548,0,0.904,0.0044,0.00508826,0.0235,0.002015,0.013196,0.0007036,0.0006754
11000026,72,0.197260274,0,0.947,0.0044,0.00514049,0.0235,0.002015,0.013196,0.0007036,0.0007104
11000026,73,0.2,0,0.871,0.0044,0.0050831,0.0235,0.002015,0.013196,0.000663,0.0006554
11000026,74,0.202739726,0,0.902,0.0044,0.00508579,0.0235,0.002015,0.013196,0.000663,0.0006484
11000026,77,0.210958904,0,0.918,0.0044,0.00508112,0.0235,0.002015,0.013196,0.000663,0.0006426
11000026,78,0.21369863,0,0.929,0.0044,0.00522966,0.0235,0.002015,0.013196,0.000778,0.0007402
11000026,79,0.216438356,0,0.912,0.0044,0.00522404,0.0216,0.00204,0.010336,0.000778,0.0007854
11000026,80,0.219178082,0,0.916,0.0044,0.00519054,0.0216,0.00204,0.010336,0.000773,0.0007632
11000026,81,0.221917808,0,0.923,0.0044,0.00525176,0.0216,0.00204,0.010336,0.0008082,0.000807
11000026,84,0.230136986,0,0.955,0.0044,0.00523997,0.0216,0.00204,0.010336,0.0008082,0.000805
11000026,85,0.232876712,0,0.896,0.0044,0.00515597,0.0216,0.00204,0.010336,0.0007068,0.0007192
11000026,86,0.235616438,0,0.916,0.0044,0.00514739,0.0216,0.00204,0.010336,0.0007068,0.0006994
11000026,87,0.238356164,0,0.887,0.0044,0.00512216,0.0216,0.00204,0.010336,0.000656,0.000667
11000026,88,0.24109589,0,0.892,0.0044,0.00509039,0.0216,0.00204,0.010336,0.000635,0.000647
11000026,91,0.249315068,0,0.922,0.0044,0.00510247,0.0216,0.00204,0.010336,0.00066,0.0006528
11000026,92,0.252054795,0,0.873,0.0044,0.00510189,0.0216,0.00204,0.010336,0.00066,0.0006506
11000026,93,0.254794521,0,0.873,0.0044,0.00508049,0.0216,0.00204,0.010336,0.00066,0.0006356
11000026,94,0.257534247,0,0.892,0.0044,0.00516656,0.0216,0.00204,0.010336,0.000702,0.000702
11000026,98,0.268493151,0,0.91,0.0044,0.0052247,0.0216,0.00204,0.010336,0.0007724,0.0007582
11000026,99,0.271232877,0,0.909,0.0044,0.00527147,0.0216,0.00204,0.010336,0.0007888,0.0007924
11000026,100,0.273972603,0,0.88,0.0044,0.00523645,0.0216,0.00204,0.010336,0.000755,0.000771
11000026,101,0.276712329,0,0.88,0.0044,0.00523212,0.0216,0.00204,0.010336,0.000766,0.000766
11000026,102,0.279452055,0,0.894,0.0044,0.00527763,0.0216,0.00204,0.010336,0.0007926,0.0008016
11000026,105,0.287671233,0,0.893,0.0044,0.00528228,0.0216,0.00204,0.010336,0.0008284,0.000804
11000026,106,0.290410959,0,0.913,0.0044,0.00525529,0.0216,0.00204,0.010336,0.0008284,0.000782
11000026,107,0.293150685,0,0.875,0.0044,0.00528997,0.0216,0.00204,0.010336,0.0008508,0.0008316
11000026,108,0.295890411,0,0.887,0.0044,0.00534168,0.0216,0.00204,0.010336,0.0008508,0.0008788
11000026,109,0.298630137,0,0.877,0.0044,0.00533157,0.0219,0.002102,0.012103,0.0008508,0.0008754
11000026,112,0.306849315,0,0.871,0.0044,0.00532109,0.0219,0.002102,0.012103,0.0008478,0.0008686
11000026,113,0.309589041,0,0.89,0.0044,0.00533823,0.0219,0.002102,0.012103,0.0008762,0.000889
11000026,114,0.312328767,0,0.897,0.0044,0.00532059,0.0219,0.002102,0.012103,0.0008762,0.0008682
11000026,115,0.315068493,0,0.886,0.0044,0.00531848,0.0219,0.002102,0.012103,0.0008582,0.0008706
11000026,116,0.317808219,0,0.857,0.0044,0.00515559,0.0219,0.002102,0.012103,0.0006896,0.0006938
11000026,119,0.326027397,0,0.855,0.0044,0.00513415,0.0219,0.002102,0.012103,0.0007076,0.0006758
11000026,120,0.328767123,0,0.865,0.0044,0.00518641,0.0219,0.002102,0.012103,0.0007076,0.0007338
11000026,121,0.331506849,0,0.859,0.0044,0.00517227,0.0219,0.002102,0.012103,0.0007076,0.0007072
11000026,122,0.334246575,0,0.849,0.0044,0.0051876,0.0219,0.002102,0.012103,0.000738,0.0007214
11000026,123,0.336986301,0,0.863,0.0044,0.00518499,0.0219,0.002102,0.012103,0.000716,0.000715
11000026,126,0.345205479,0,0.833,0.0044,0.00511059,0.0219,0.002102,0.012103,0.000624,0.0006512
11000026,127,0.347945205,0,0.785,0.0044,0.00499297,0.0219,0.002102,0.012103,0.0005618,0.00054
11000026,128,0.350684932,0,0.803,0.0044,0.00504455,0.0219,0.002102,0.012103,0.000528,0.000583
11000026,129,0.353424658,0,0.796,0.0044,0.00502306,0.0219,0.002102,0.012103,0.000528,0.0005664
11000026,130,0.356164384,0,0.775,0.0044,0.00499242,0.0219,0.002102,0.012103,0.0005352,0.0005372
11000026,133,0.364383562,0,0.8,0.0044,0.00499605,0.0219,0.002102,0.012103,0.000598,0.0005416
11000026,134,0.367123288,0,0.816,0.0044,0.00506112,0.0219,0.002102,0.012103,0.000586,0.000588
11000026,140,0.383561644,0,0.809,0.0044,0.00512349,0.0229,0.002173,0.012446,0.0006366,0.0006466
11000026,141,0.38630137,0,0.822,0.0044,0.00516417,0.0229,0.002173,0.012446,0.0006644,0.0006782
11000026,142,0.389041096,0,0.79,0.0044,0.00511924,0.0229,0.002173,0.012446,0.0006026,0.0006346
11000026,143,0.391780822,0,0.795,0.0044,0.00509052,0.0229,0.002173,0.012446,0.000688,0.0005968
11000026,144,0.394520548,0,0.794,0.0044,0.00507724,0.0229,0.002173,0.012446,0.000688,0.0005976
11000026,147,0.402739726,0,0.799,0.0044,0.00513545,0.0229,0.002173,0.012446,0.0006466,0.000647
11000026,148,0.405479452,0,0.782,0.0044,0.00508924,0.0229,0.002173,0.012446,0.000622,0.0006022
11000026,149,0.408219178,0,0.794,0.0044,0.00509874,0.0229,0.002173,0.012446,0.0006152,0.0006178
11000026,150,0.410958904,0,0.792,0.0044,0.00508337,0.0229,0.002173,0.012446,0.0006152,0.0006132
11000026,151,0.41369863,0,0.796,0.0044,0.00508702,0.0229,0.002173,0.012446,0.0006108,0.0006108
11000026,154,0.421917808,0,0.744,0.0044,0.00496618,0.0229,0.002173,0.012446,0.0005014,0.0005154
11000026,155,0.424657534,0,0.725,0.0044,0.00494897,0.0229,0.002173,0.012446,0.0005078,0.0004942
11000026,156,0.42739726,0,0.747,0.0044,0.00498063,0.0229,0.002173,0.012446,0.0005078,0.0005108
11000026,157,0.430136986,0,0.728,0.0044,0.00493964,0.0229,0.002173,0.012446,0.0004838,0.0004826
11000026,158,0.432876712,0,0.73,0.0044,0.00494775,0.0229,0.002173,0.012446,0.000491,0.0004906
11000026,161,0.44109589,0,0.761,0.0044,0.00503534,0.0229,0.002173,0.012446,0.0005498,0.0005492
11000026,162,0.443835616,0,0.787,0.0044,0.00511221,0.0229,0.002173,0.012446,0.0006122,0.0005986
11000026,163,0.446575342,0,0.77,0.0044,0.00510374,0.0229,0.002173,0.012446,0.0006034,0.0006066
11000026,164,0.449315068,0,0.783,0.0044,0.00514034,0.0229,0.002173,0.012446,0.000645,0.0006402
11000026,168,0.460273973,0,0.79,0.0044,0.00516156,0.0229,0.002173,0.012446,0.0006508,0.0006534
11000026,169,0.463013699,0,0.773,0.0044,0.00511078,0.0229,0.002173,0.012446,0.000611,0.000622
11000026,170,0.465753425,0,0.748,0.0044,0.00504836,0.0222,0.002261,0.018718,0.000595,0.0005638
11000026,171,0.468493151,0,0.764,0.0044,0.00509473,0.0222,0.002261,0.018718,0.000595,0.0005934
11000026,172,0.471232877,0,0.756,0.0044,0.00504688,0.0222,0.002261,0.018718,0.0005648,0.0005656
11000026,175,0.479452055,0,0.762,0.0044,0.00503799,0.0222,0.002261,0.018718,0.00057,0.0005756
11000026,176,0.482191781,0,0.713,0.0044,0.00492635,0.0222,0.002261,0.018718,0.0004946,0.0005054
11000026,177,0.484931507,0,0.708,0.0044,0.00492869,0.0222,0.002261,0.018718,0.0005138,0.0005138
11000026,178,0.487671233,0,0.718,0.0044,0.00500925,0.0222,0.002261,0.018718,0.0005476,0.0005474
11000026,179,0.490410959,0,0.737,0.0044,0.00505715,0.0222,0.002261,0.018718,0.000575,0.0005702
11000026,182,0.498630137,0,0.705,0.0044,0.00500709,0.0222,0.002261,0.018718,0.000575,0.0005356
11000026,183,0.501369863,0,0.759,0.0044,0.00514177,0.0222,0.002261,0.018718,0.0006352,0.0006308
11000026,184,0.504109589,0,0.758,0.0044,0.00510086,0.0222,0.002261,0.018718,0.0006352,0.000624
11000026,185,0.506849315,0,0.746,0.0044,0.00507936,0.0222,0.002261,0.018718,0.0006188,0.000623
11000026,186,0.509589041,0,0.723,0.0044,0.00503554,0.0222,0.002261,0.018718,0.000587,0.0006138
11000026,189,0.517808219,0,0.763,0.0044,0.00514638,0.0222,0.002261,0.018718,0.00068,0.0006826
11000026,190,0.520547945,0,0.754,0.0044,0.00512822,0.0222,0.002261,0.018718,0.000682,0.0006786
11000026,191,0.523287671,0,0.737,0.0044,0.00500361,0.0222,0.002261,0.018718,0.000624,0.0006128
11000026,192,0.526027397,0,0.737,0.0044,0.004971,0.0222,0.002261,0.018718,0.0005904,0.0005904
11000026,193,0.528767123,0,0.754,0.0044,0.00508002,0.0222,0.002261,0.018718,0.000685,0.0006702
11000026,196,0.536986301,0,0.804,0.0044,0.0052628,0.0222,0.002261,0.018718,0.0008256,0.0008312
11000026,197,0.539726027,0,0.799,0.0044,0.00528071,0.0222,0.002261,0.018718,0.0008698,0.0008334
11000026,198,0.542465753,0,0.841,0.0044,0.00545221,0.0222,0.002261,0.018718,0.0008698,0.00094
11000026,199,0.545205479,0,0.802,0.0044,0.00534963,0.0222,0.002261,0.018718,0.0009538,0.0008754
11000026,200,0.547945205,0,0.834,0.0044,0.00541878,0.0222,0.002261,0.018718,0.0009148,0.0009368
11000026,203,0.556164384,0,0.821,0.0044,0.00533676,0.0213,0.002342,0.015356,0.0009336,0.000903
11000026,204,0.55890411,0,0.831,0.0044,0.00546956,0.0213,0.002342,0.015356,0.0009992,0.0010092
11000026,205,0.561643836,0,0.806,0.0044,0.00543757,0.0213,0.002342,0.015356,0.0009992,0.0009968
11000026,206,0.564383562,0,0.848,0.0044,0.00557967,0.0213,0.002342,0.015356,0.0011328,0.001101
11000026,207,0.567123288,0,0.882,0.0044,0.00559733,0.0213,0.002342,0.015356,0.0011564,0.0011168
11000026,210,0.575342466,0,0.909,0.0044,0.00577884,0.0213,0.002342,0.015356,0.0012282,0.0012382
11000026,211,0.578082192,0,0.902,0.0044,0.00576838,0.0213,0.002342,0.015356,0.0012538,0.0012254
11000026,219,0.6,0,0.876,0.0044,0.00580772,0.0213,0.002342,0.015356,0.0009922,0.0012906
11000026,220,0.602739726,0,0.888,0.0044,0.00568625,0.0213,0.002342,0.015356,0.0009922,0.0011278
11000026,221,0.605479452,0,0.84,0.0044,0.00556456,0.0213,0.002342,0.015356,0.0009922,0.0010652
11000026,224,0.61369863,0,0.836,0.0044,0.00548341,0.0213,0.002342,0.015356,0.0009922,0.001014
11000026,225,0.616438356,0,0.821,0.0044,0.00547395,0.0213,0.002342,0.015356,0.0009922,0.0010066
11000026,226,0.619178082,0,0.831,0.0044,0.0054852,0.0213,0.002342,0.015356,0.0008924,0.001007
11000026,227,0.621917808,0,0.824,0.0044,0.00550109,0.0213,0.002342,0.015356,0.0008924,0.0010016
11000026,228,0.624657534,0,0.809,0.0044,0.00541765,0.0213,0.002342,0.015356,0.0008924,0.0009542
11000026,231,0.632876712,0,0.795,0.0044,0.00535196,0.0213,0.002205,0.014189,0.0008924,0.0009056
11000026,232,0.635616438,0,0.809,0.0044,0.00537714,0.0213,0.002205,0.014189,0.0010388,0.0009418
11000026,233,0.638356164,0,0.828,0.0044,0.005528,0.0213,0.002205,0.014189,0.0010388,0.001034
11000026,234,0.64109589,0,0.837,0.0044,0.00551297,0.0213,0.002205,0.014189,0.0010592,0.0010406
11000026,235,0.643835616,0,0.841,0.0044,0.00562592,0.0213,0.002205,0.014189,0.0011432,0.001131
11000026,238,0.652054795,0,0.842,0.0044,0.00556978,0.0213,0.002205,0.014189,0.0010636,0.0010988
11000026,239,0.654794521,0,0.844,0.0044,0.00556497,0.0213,0.002205,0.014189,0.0010636,0.0011178
11000026,240,0.657534247,0,0.832,0.0044,0.00547643,0.0213,0.002205,0.014189,0.0010636,0.0010328
11000026,241,0.660273973,0,0.824,0.0044,0.00543752,0.0213,0.002205,0.014189,0.0010636,0.0010184
11000026,242,0.663013699,0,0.843,0.0044,0.00551852,0.0213,0.002205,0.014189,0.0010636,0.001086
11000026,245,0.671232877,0,0.853,0.0044,0.00545808,0.0213,0.002205,0.014189,0.0010954,0.0010392
11000026,246,0.673972603,0,0.838,0.0044,0.00547046,0.0213,0.002205,0.014189,0.0011102,0.0010774
11000026,247,0.676712329,0,0.84,0.0044,0.00557797,0.0213,0.002205,0.014189,0.0011362,0.0011366
11000026,248,0.679452055,0,0.826,0.0044,0.00559635,0.0213,0.002205,0.014189,0.0011384,0.0011432
11000026,249,0.682191781,0,0.826,0.0044,0.00544116,0.0213,0.002205,0.014189,0.0010316,0.0010298
11000026,252,0.690410959,0,0.83,0.0044,0.00549543,0.0213,0.002205,0.014189,0.0010794,0.0010846
11000026,253,0.693150685,0,0.819,0.0044,0.00551366,0.0213,0.002205,0.014189,0.0010056,0.001076
11000026,254,0.695890411,0,0.808,0.0044,0.00541767,0.0213,0.002205,0.014189,0.0009544,0.000985
11000026,255,0.698630137,0,0.807,0.0044,0.0053685,0.0213,0.002205,0.014189,0.000952,0.000953
11000026,256,0.701369863,0,0.811,0.0044,0.00526772,0.0213,0.002205,0.014189,0.0009,0.0008882
11000027,17,0.046575342,0,0.861,0.0045,0.00480561,0.0239,0.001969,0.014602,0.000281,0.000285
11000027,18,0.049315068,0,0.847,0.0045,0.00481327,0.0239,0.001969,0.014602,0.0002848,0.0002878
11000027,21,0.057534247,0,0.877,0.0045,0.00482704,0.0239,0.001969,0.014602,0.000314,0.000314
11000027,22,0.060273973,0,0.883,0.0045,0.00480161,0.0239,0.001969,0.014602,0.00029,0.00029
11000027,23,0.063013699,0,0.918,0.0045,0.00489816,0.0239,0.001969,0.014602,0.0003578,0.0003578
11000027,24,0.065753425,0,0.919,0.0045,0.00488839,0.0239,0.001969,0.014602,0.0003644,0.0003644
11000027,25,0.068493151,0,0.862,0.0045,0.00483588,0.0239,0.001969,0.014602,0.0003112,0.0003112
11000027,28,0.076712329,0,0.765,0.0045,0.00476927,0.0239,0.001969,0.014602,0.00026,0.00026
11000027,29,0.079452055,0,0.888,0.0045,0.00486214,0.0239,0.001969,0.014602,0.000352,0.0003294
11000027,30,0.082191781,0,0.883,0.0045,0.00489424,0.0239,0.001969,0.014602,0.0003678,0.0003694
11000027,31,0.084931507,0,0.869,0.0045,0.0048374,0.0239,0.001969,0.014602,0.0003202,0.0003236
11000027,32,0.087671233,0,0.904,0.0045,0.00494107,0.0239,0.001969,0.014602,0.0004166,0.000413
11000027,35,0.095890411,0,0.895,0.0045,0.00494598,0.0239,0.001969,0.014602,0.0004046,0.0004134
11000027,36,0.098630137,0,0.937,0.0045,0.00497335,0.0239,0.001969,0.014602,0.0004352,0.0004318
11000027,37,0.101369863,0,0.934,0.0045,0.00501534,0.0239,0.001969,0.014602,0.0004604,0.000457
11000027,38,0.104109589,0,0.937,0.0045,0.00504315,0.0239,0.001969,0.014602,0.0004954,0.0004748
11000027,39,0.106849315,0,0.907,0.0045,0.00498556,0.0239,0.001969,0.014602,0.0003934,0.0004328
