optID,spotprice,strikeprice,daytoexpire,RFR,optiontype,Garch_Vol_RMS,Delta,monthly dividend yield,settleprice
10000115,4.13193,3.55,0.15890411,0.002403,0,0.009975,0.931,0.0257,0.6044
10000115,4.11431,3.55,0.161643836,0.002403,0,0.009975,0.947,0.0257,0.5882
10000115,4.18583,3.55,0.164383562,0.002403,0,0.009975,0.915,0.0257,0.6712
10000115,4.15485,3.55,0.17260274,0.002403,0,0.009975,0.983,0.0257,0.6272
10000115,4.14904,3.55,0.175342466,0.002403,0,0.009975,0.914,0.0257,0.6362
10000115,4.16673,3.55,0.178082192,0.002403,0,0.009975,0.946,0.0257,0.6428
10000115,4.18989,3.55,0.180821918,0.002403,0,0.009975,0.934,0.0257,0.6748
10000115,4.20399,3.55,0.183561644,0.002403,0,0.009975,0.902,0.0257,0.6834
10000115,4.16318,3.55,0.191780822,0.002403,0,0.009975,0.963,0.0257,0.6318
10000115,4.16437,3.55,0.194520548,0.002403,0,0.009975,0.918,0.0257,0.6372
10000115,4.11232,3.55,0.197260274,0.002403,0,0.009975,0.909,0.0257,0.6026
10000115,4.16023,3.55,0.2,0.002403,0,0.009975,0.946,0.0257,0.6318
10000115,4.1293,3.55,0.202739726,0.002403,0,0.009975,0.888,0.0257,0.6222
10000115,4.14496,3.55,0.210958904,0.002403,0,0.009975,0.941,0.0257,0.6312
10000115,4.15224,3.55,0.21369863,0.002403,0,0.009975,0.94,0.0257,0.6404
10000116,3.58909,3.6,0.002739726,0.001796,0,0.021634,0.45,0.0294,0.0356
10000116,3.63626,3.6,0.005479452,0.001796,0,0.021634,0.623,0.0294,0.0626
10000116,3.70968,3.6,0.008219178,0.001796,0,0.021634,0.669,0.0294,0.1262
10000116,3.72784,3.6,0.010958904,0.001796,0,0.021634,0.732,0.0294,0.1472
10000116,3.89531,3.6,0.019178082,0.001796,0,0.021634,0.803,0.0294,0.3092
10000116,3.95091,3.6,0.021917808,0.001796,0,0.021634,0.888,0.0294,0.3488
10000116,4.02843,3.6,0.024657534,0.001796,0,0.021634,0.957,0.0294,0.422
10000116,4.08273,3.6,0.02739726,0.001796,0,0.021634,0.956,0.0294,0.4772
10000116,3.99713,3.6,0.030136986,0.001796,0,0.021634,0.996,0.0294,0.3874
10000116,4.13851,3.6,0.038356164,0.001796,0,0.021634,0.972,0.0294,0.5358
10000116,4.20673,3.6,0.04109589,0.001796,0,0.021634,0.979,0.0294,0.5964
10000116,4.11505,3.6,0.043835616,0.001796,0,0.021634,0.965,0.0294,0.492
10000116,4.09136,3.6,0.046575342,0.001796,0,0.021634,0.956,0.0294,0.4804
10000116,4.06967,3.6,0.049315068,0.001796,0,0.021634,0.941,0.0294,0.4808
10000116,3.94005,3.6,0.057534247,0.002178,0,0.022042,0.937,0.0265,0.3444
10000116,4.08488,3.6,0.060273973,0.002178,0,0.022042,0.932,0.0265,0.4878
10000116,4.07302,3.6,0.063013699,0.002178,0,0.022042,0.936,0.0265,0.4886
10000116,4.12385,3.6,0.065753425,0.002178,0,0.022042,0.94,0.0265,0.5182
10000116,4.13284,3.6,0.068493151,0.002178,0,0.022042,0.976,0.0265,0.534
10000116,4.14949,3.6,0.076712329,0.002178,0,0.022042,0.939,0.0265,0.5634
10000116,4.14466,3.6,0.079452055,0.002178,0,0.022042,0.916,0.0265,0.5534
10000116,4.05131,3.6,0.082191781,0.002178,0,0.022042,0.909,0.0265,0.4656
10000116,4.05751,3.6,0.084931507,0.002178,0,0.022042,0.903,0.0265,0.464
10000116,4.07742,3.6,0.087671233,0.002178,0,0.022042,0.899,0.0265,0.4932
10000116,3.98773,3.6,0.095890411,0.002178,0,0.022042,0.846,0.0265,0.398
10000116,3.95992,3.6,0.098630137,0.002178,0,0.022042,0.871,0.0265,0.3674
10000116,3.98443,3.6,0.101369863,0.002178,0,0.022042,0.866,0.0265,0.38
10000116,3.95246,3.6,0.104109589,0.002178,0,0.022042,0.872,0.0265,0.356
10000116,3.91601,3.6,0.106849315,0.002178,0,0.022042,0.809,0.0265,0.3296
10000116,3.89987,3.6,0.115068493,0.002178,0,0.022042,0.771,0.0265,0.3392
10000116,3.89978,3.6,0.117808219,0.002178,0,0.022042,0.8,0.0265,0.3318
10000116,3.82853,3.6,0.120547945,0.002178,0,0.022042,0.723,0.0265,0.2596
10000116,3.78564,3.6,0.123287671,0.002178,0,0.022042,0.691,0.0265,0.239
10000116,3.68836,3.6,0.126027397,0.002178,0,0.022042,0.531,0.0265,0.1634
10000116,4.0039,3.6,0.156164384,0.002403,0,0.009975,0.84,0.0257,0.4266
10000116,4.13193,3.6,0.15890411,0.002403,0,0.009975,0.921,0.0257,0.5562
10000116,4.11431,3.6,0.161643836,0.002403,0,0.009975,0.942,0.0257,0.5388
10000116,4.18583,3.6,0.164383562,0.002403,0,0.009975,0.909,0.0257,0.6218
10000116,4.15485,3.6,0.17260274,0.002403,0,0.009975,0.977,0.0257,0.5782
10000116,4.14904,3.6,0.175342466,0.002403,0,0.009975,0.907,0.0257,0.587
10000116,4.16673,3.6,0.178082192,0.002403,0,0.009975,0.942,0.0257,0.5934
10000116,4.18989,3.6,0.180821918,0.002403,0,0.009975,0.928,0.0257,0.6258
10000116,4.20399,3.6,0.183561644,0.002403,0,0.009975,0.969,0.0257,0.6106
10000116,4.16318,3.6,0.191780822,0.002403,0,0.009975,0.953,0.0257,0.5836
10000116,4.16437,3.6,0.194520548,0.002403,0,0.009975,0.904,0.0257,0.591
10000116,4.11232,3.6,0.197260274,0.002403,0,0.009975,0.9,0.0257,0.554
10000116,4.16023,3.6,0.2,0.002403,0,0.009975,0.936,0.0257,0.584
10000116,4.1293,3.6,0.202739726,0.002403,0,0.009975,0.879,0.0257,0.5734
10000116,4.14496,3.6,0.210958904,0.002403,0,0.009975,0.932,0.0257,0.5832
10000116,4.15224,3.6,0.21369863,0.002403,0,0.009975,0.93,0.0257,0.5924
10000117,3.58909,3.65,0.002739726,0.001796,0,0.021634,0.278,0.0294,0.018
10000117,3.63626,3.65,0.005479452,0.001796,0,0.021634,0.447,0.0294,0.0374
10000117,3.70968,3.65,0.008219178,0.001796,0,0.021634,0.574,0.0294,0.0954
10000117,3.72784,3.65,0.010958904,0.001796,0,0.021634,0.641,0.0294,0.1128
10000117,3.89531,3.65,0.019178082,0.001796,0,0.021634,0.777,0.0294,0.262
10000117,3.95091,3.65,0.021917808,0.001796,0,0.021634,0.864,0.0294,0.302
10000117,4.02843,3.65,0.024657534,0.001796,0,0.021634,0.94,0.0294,0.374
10000117,4.08273,3.65,0.02739726,0.001796,0,0.021634,0.942,0.0294,0.429
10000117,3.99713,3.65,0.030136986,0.001796,0,0.021634,0.95,0.0294,0.342
10000117,4.13851,3.65,0.038356164,0.001796,0,0.021634,0.963,0.0294,0.487
10000117,4.20673,3.65,0.04109589,0.001796,0,0.021634,0.974,0.0294,0.547
10000117,4.11505,3.65,0.043835616,0.001796,0,0.021634,0.954,0.0294,0.4434
10000117,4.09136,3.65,0.046575342,0.001796,0,0.021634,0.943,0.0294,0.4322
10000117,4.06967,3.65,0.049315068,0.001796,0,0.021634,0.927,0.0294,0.4328
10000117,3.94005,3.65,0.057534247,0.002178,0,0.022042,0.881,0.0265,0.3034
10000117,4.08488,3.65,0.060273973,0.002178,0,0.022042,0.93,0.0265,0.437
10000117,4.07302,3.65,0.063013699,0.002178,0,0.022042,0.914,0.0265,0.4428
10000117,4.12385,3.65,0.065753425,0.002178,0,0.022042,0.927,0.0265,0.4704
10000117,4.13284,3.65,0.068493151,0.002178,0,0.022042,0.945,0.0265,0.4892
10000117,4.14949,3.65,0.076712329,0.002178,0,0.022042,0.928,0.0265,0.5152
10000117,4.14466,3.65,0.079452055,0.002178,0,0.022042,0.907,0.0265,0.5046
10000117,4.05131,3.65,0.082191781,0.002178,0,0.022042,0.892,0.0265,0.4184
10000117,4.05751,3.65,0.084931507,0.002178,0,0.022042,0.889,0.0265,0.4158
10000117,4.07742,3.65,0.087671233,0.002178,0,0.022042,0.889,0.0265,0.444
10000117,3.98773,3.65,0.095890411,0.002178,0,0.022042,0.827,0.0265,0.3506
10000117,3.95992,3.65,0.098630137,0.002178,0,0.022042,0.85,0.0265,0.3204
10000117,3.98443,3.65,0.101369863,0.002178,0,0.022042,0.843,0.0265,0.3336
10000117,3.95246,3.65,0.104109589,0.002178,0,0.022042,0.847,0.0265,0.3096
10000117,3.91601,3.65,0.106849315,0.002178,0,0.022042,0.781,0.0265,0.284
10000117,3.89987,3.65,0.115068493,0.002178,0,0.022042,0.743,0.0265,0.2948
10000117,3.89978,3.65,0.117808219,0.002178,0,0.022042,0.766,0.0265,0.2896
10000117,3.82853,3.65,0.120547945,0.002178,0,0.022042,0.678,0.0265,0.2218
10000117,3.78564,3.65,0.123287671,0.002178,0,0.022042,0.642,0.0265,0.2038
10000117,3.68836,3.65,0.126027397,0.002178,0,0.022042,0.481,0.0265,0.1398
10000117,4.0039,3.65,0.156164384,0.002403,0,0.009975,0.814,0.0257,0.3836
10000117,4.13193,3.65,0.15890411,0.002403,0,0.009975,0.907,0.0257,0.5092
10000117,4.11431,3.65,0.161643836,0.002403,0,0.009975,0.933,0.0257,0.4902
10000117,4.18583,3.65,0.164383562,0.002403,0,0.009975,0.901,0.0257,0.5732
10000117,4.15485,3.65,0.17260274,0.002403,0,0.009975,0.92,0.0257,0.5408
10000117,4.14904,3.65,0.175342466,0.002403,0,0.009975,0.897,0.0257,0.5386
10000117,4.16673,3.65,0.178082192,0.002403,0,0.009975,0.929,0.0257,0.546
10000117,4.18989,3.65,0.180821918,0.002403,0,0.009975,0.919,0.0257,0.5774
10000117,4.20399,3.65,0.183561644,0.002403,0,0.009975,0.96,0.0257,0.5622
10000117,4.16318,3.65,0.191780822,0.002403,0,0.009975,0.92,0.0257,0.5418
10000117,4.16437,3.65,0.194520548,0.002403,0,0.009975,0.892,0.0257,0.5436
10000117,4.11232,3.65,0.197260274,0.002403,0,0.009975,0.884,0.0257,0.5078
10000117,4.16023,3.65,0.2,0.002403,0,0.009975,0.895,0.0257,0.5462
10000117,4.1293,3.65,0.202739726,0.002403,0,0.009975,0.866,0.0257,0.5262
10000117,4.14496,3.65,0.210958904,0.002403,0,0.009975,0.925,0.0257,0.534
10000117,4.15224,3.65,0.21369863,0.002403,0,0.009975,0.917,0.0257,0.5454
10000118,3.58909,3.7,0.002739726,0.001796,0,0.021634,0.149,0.0294,0.0082
10000118,3.63626,3.7,0.005479452,0.001796,0,0.021634,0.294,0.0294,0.0216
10000118,3.70968,3.7,0.008219178,0.001796,0,0.021634,0.473,0.0294,0.07
10000118,3.72784,3.7,0.010958904,0.001796,0,0.021634,0.539,0.0294,0.0872
10000118,3.89531,3.7,0.019178082,0.001796,0,0.021634,0.724,0.0294,0.2254
10000118,3.95091,3.7,0.021917808,0.001796,0,0.021634,0.823,0.0294,0.2588
10000118,4.02843,3.7,0.024657534,0.001796,0,0.021634,0.916,0.0294,0.3268
10000118,4.08273,3.7,0.02739726,0.001796,0,0.021634,0.907,0.0294,0.3852
10000118,3.99713,3.7,0.030136986,0.001796,0,0.021634,0.904,0.0294,0.2982
10000118,4.13851,3.7,0.038356164,0.001796,0,0.021634,0.95,0.0294,0.4386
10000118,4.20673,3.7,0.04109589,0.001796,0,0.021634,0.965,0.0294,0.4982
10000118,4.11505,3.7,0.043835616,0.001796,0,0.021634,0.938,0.0294,0.3954
10000118,4.09136,3.7,0.046575342,0.001796,0,0.021634,0.925,0.0294,0.3846
10000118,4.06967,3.7,0.049315068,0.001796,0,0.021634,0.908,0.0294,0.3856
10000118,3.94005,3.7,0.057534247,0.002178,0,0.022042,0.847,0.0265,0.258
10000118,4.08488,3.7,0.060273973,0.002178,0,0.022042,0.91,0.0265,0.3898
10000118,4.07302,3.7,0.063013699,0.002178,0,0.022042,0.894,0.0265,0.3962
10000118,4.12385,3.7,0.065753425,0.002178,0,0.022042,0.91,0.0265,0.4232
10000118,4.13284,3.7,0.068493151,0.002178,0,0.022042,0.933,0.0265,0.4408
10000118,4.14949,3.7,0.076712329,0.002178,0,0.022042,0.915,0.0265,0.4674
10000118,4.14466,3.7,0.079452055,0.002178,0,0.022042,0.891,0.0265,0.4576
10000118,4.05131,3.7,0.082191781,0.002178,0,0.022042,0.871,0.0265,0.3718
10000118,4.05751,3.7,0.084931507,0.002178,0,0.022042,0.869,0.0265,0.3692
10000118,4.07742,3.7,0.087671233,0.002178,0,0.022042,0.911,0.0265,0.3856
10000118,3.98773,3.7,0.095890411,0.002178,0,0.022042,0.795,0.0265,0.3074
10000118,3.95992,3.7,0.098630137,0.002178,0,0.022042,0.81,0.0265,0.2782
10000118,3.98443,3.7,0.101369863,0.002178,0,0.022042,0.808,0.0265,0.2908
10000118,3.95246,3.7,0.104109589,0.002178,0,0.022042,0.795,0.0265,0.272
10000118,3.91601,3.7,0.106849315,0.002178,0,0.022042,0.736,0.0265,0.2454
10000118,3.89987,3.7,0.115068493,0.002178,0,0.022042,0.703,0.0265,0.2564
10000118,3.89978,3.7,0.117808219,0.002178,0,0.022042,0.729,0.0265,0.2468
10000118,3.82853,3.7,0.120547945,0.002178,0,0.022042,0.627,0.0265,0.1864
10000118,3.78564,3.7,0.123287671,0.002178,0,0.022042,0.59,0.0265,0.1708
10000118,3.68836,3.7,0.126027397,0.002178,0,0.022042,0.436,0.0265,0.124
10000118,4.0039,3.7,0.156164384,0.002403,0,0.009975,0.786,0.0257,0.3402
10000118,4.13193,3.7,0.15890411,0.002403,0,0.009975,0.895,0.0257,0.4612
10000118,4.11431,3.7,0.161643836,0.002403,0,0.009975,0.915,0.0257,0.4434
10000118,4.18583,3.7,0.164383562,0.002403,0,0.009975,0.891,0.0257,0.5244
10000118,4.15485,3.7,0.17260274,0.002403,0,0.009975,0.91,0.0257,0.4922
10000118,4.14904,3.7,0.175342466,0.002403,0,0.009975,0.888,0.0257,0.4898
10000118,4.16673,3.7,0.178082192,0.002403,0,0.009975,0.922,0.0257,0.497
10000118,4.18989,3.7,0.180821918,0.002403,0,0.009975,0.908,0.0257,0.5296
10000118,4.20399,3.7,0.183561644,0.002403,0,0.009975,0.874,0.0257,0.5384
10000118,4.16318,3.7,0.191780822,0.002403,0,0.009975,0.906,0.0257,0.4946
10000118,4.16437,3.7,0.194520548,0.002403,0,0.009975,0.878,0.0257,0.4964
10000118,4.11232,3.7,0.197260274,0.002403,0,0.009975,0.865,0.0257,0.4624
10000118,4.16023,3.7,0.2,0.002403,0,0.009975,0.879,0.0257,0.5
10000118,4.1293,3.7,0.202739726,0.002403,0,0.009975,0.849,0.0257,0.4806
10000118,4.14496,3.7,0.210958904,0.002403,0,0.009975,0.902,0.0257,0.4894
10000118,4.15224,3.7,0.21369863,0.002403,0,0.009975,0.902,0.0257,0.4986
10000119,3.58909,3.75,0.002739726,0.001796,0,0.021634,0.068,0.0294,0.0032
10000119,3.63626,3.75,0.005479452,0.001796,0,0.021634,0.171,0.0294,0.0108
10000119,3.70968,3.75,0.008219178,0.001796,0,0.021634,0.376,0.0294,0.05
10000119,3.72784,3.75,0.010958904,0.001796,0,0.021634,0.44,0.0294,0.0634
10000119,3.89531,3.75,0.019178082,0.001796,0,0.021634,0.671,0.0294,0.1878
10000119,3.95091,3.75,0.021917808,0.001796,0,0.021634,0.778,0.0294,0.216
10000119,4.02843,3.75,0.024657534,0.001796,0,0.021634,0.979,0.0294,0.2684
10000119,4.08273,3.75,0.02739726,0.001796,0,0.021634,0.894,0.0294,0.336
10000119,3.99713,3.75,0.030136986,0.001796,0,0.021634,0.866,0.0294,0.253
10000119,4.13851,3.75,0.038356164,0.001796,0,0.021634,0.934,0.0294,0.3906
10000119,4.20673,3.75,0.04109589,0.001796,0,0.021634,0.954,0.0294,0.4496
10000119,4.11505,3.75,0.043835616,0.001796,0,0.021634,0.917,0.0294,0.3482
10000119,4.09136,3.75,0.046575342,0.001796,0,0.021634,0.896,0.0294,0.3392
10000119,4.06967,3.75,0.049315068,0.001796,0,0.021634,0.963,0.0294,0.3254
10000119,3.94005,3.75,0.057534247,0.002178,0,0.022042,0.782,0.0265,0.221
10000119,4.08488,3.75,0.060273973,0.002178,0,0.022042,0.894,0.0265,0.3418
10000119,4.07302,3.75,0.063013699,0.002178,0,0.022042,0.88,0.0265,0.3474
10000119,4.12385,3.75,0.065753425,0.002178,0,0.022042,0.849,0.0265,0.39
10000119,4.13284,3.75,0.068493151,0.002178,0,0.022042,0.912,0.0265,0.3942
10000119,4.14949,3.75,0.076712329,0.002178,0,0.022042,0.883,0.0265,0.4248
10000119,4.14466,3.75,0.079452055,0.002178,0,0.022042,0.905,0.0265,0.401
10000119,4.05131,3.75,0.082191781,0.002178,0,0.022042,0.847,0.0265,0.3256
10000119,4.05751,3.75,0.084931507,0.002178,0,0.022042,0.841,0.0265,0.3242
10000119,4.07742,3.75,0.087671233,0.002178,0,0.022042,0.886,0.0265,0.3394
10000119,3.98773,3.75,0.095890411,0.002178,0,0.022042,0.766,0.0265,0.2616
10000119,3.95992,3.75,0.098630137,0.002178,0,0.022042,0.77,0.0265,0.2354
10000119,3.98443,3.75,0.101369863,0.002178,0,0.022042,0.781,0.0265,0.2432
10000119,3.95246,3.75,0.104109589,0.002178,0,0.022042,0.758,0.0265,0.2274
10000119,3.91601,3.75,0.106849315,0.002178,0,0.022042,0.687,0.0265,0.2074
10000119,3.89987,3.75,0.115068493,0.002178,0,0.022042,0.659,0.0265,0.2178
10000119,3.89978,3.75,0.117808219,0.002178,0,0.022042,0.68,0.0265,0.2104
10000119,3.82853,3.75,0.120547945,0.002178,0,0.022042,0.57,0.0265,0.1554
10000119,3.78564,3.75,0.123287671,0.002178,0,0.022042,0.532,0.0265,0.145
10000119,3.68836,3.75,0.126027397,0.002178,0,0.022042,0.387,0.0265,0.1026
10000119,4.0039,3.75,0.156164384,0.002403,0,0.009975,0.749,0.0257,0.301
10000119,4.13193,3.75,0.15890411,0.002403,0,0.009975,0.873,0.0257,0.4158
10000119,4.11431,3.75,0.161643836,0.002403,0,0.009975,0.891,0.0257,0.398
10000119,4.18583,3.75,0.164383562,0.002403,0,0.009975,0.882,0.0257,0.4754
10000119,4.15485,3.75,0.17260274,0.002403,0,0.009975,0.894,0.0257,0.4452
10000119,4.14904,3.75,0.175342466,0.002403,0,0.009975,0.87,0.0257,0.4438
10000119,4.16673,3.75,0.178082192,0.002403,0,0.009975,0.905,0.0257,0.4502
10000119,4.18989,3.75,0.180821918,0.002403,0,0.009975,0.897,0.0257,0.4814
10000119,4.20399,3.75,0.183561644,0.002403,0,0.009975,0.861,0.0257,0.4908
10000119,4.16318,3.75,0.191780822,0.002403,0,0.009975,0.883,0.0257,0.4498
10000119,4.16437,3.75,0.194520548,0.002403,0,0.009975,0.858,0.0257,0.4512
10000119,4.11232,3.75,0.197260274,0.002403,0,0.009975,0.843,0.0257,0.4178
10000119,4.16023,3.75,0.2,0.002403,0,0.009975,0.861,0.0257,0.4542
10000119,4.1293,3.75,0.202739726,0.002403,0,0.009975,0.828,0.0257,0.4364
10000119,4.14496,3.75,0.210958904,0.002403,0,0.009975,0.879,0.0257,0.445
10000119,4.15224,3.75,0.21369863,0.002403,0,0.009975,0.88,0.0257,0.4536
10000120,3.58909,3.8,0.002739726,0.001796,0,0.021634,0.025,0.0294,0.001
10000120,3.63626,3.8,0.005479452,0.001796,0,0.021634,0.091,0.0294,0.005
10000120,3.70968,3.8,0.008219178,0.001796,0,0.021634,0.281,0.0294,0.0326
10000120,3.72784,3.8,0.010958904,0.001796,0,0.021634,0.345,0.0294,0.0446
10000120,3.89531,3.8,0.019178082,0.001796,0,0.021634,0.608,0.0294,0.156
10000120,3.95091,3.8,0.021917808,0.001796,0,0.021634,0.72,0.0294,0.1762
10000120,4.02843,3.8,0.024657534,0.001796,0,0.021634,0.894,0.0294,0.2268
10000120,4.08273,3.8,0.02739726,0.001796,0,0.021634,0.864,0.0294,0.2904
10000120,3.99713,3.8,0.030136986,0.001796,0,0.021634,0.809,0.0294,0.212
10000120,4.13851,3.8,0.038356164,0.001796,0,0.021634,0.97,0.0294,0.3348
10000120,4.20673,3.8,0.04109589,0.001796,0,0.021634,0.943,0.0294,0.4008
10000120,4.11505,3.8,0.043835616,0.001796,0,0.021634,0.834,0.0294,0.3176
10000120,4.09136,3.8,0.046575342,0.001796,0,0.021634,0.867,0.0294,0.2934
10000120,4.06967,3.8,0.049315068,0.001796,0,0.021634,0.914,0.0294,0.281
10000120,3.94005,3.8,0.057534247,0.002178,0,0.022042,0.726,0.0265,0.1808
10000120,4.08488,3.8,0.060273973,0.002178,0,0.022042,0.849,0.0265,0.3002
10000120,4.07302,3.8,0.063013699,0.002178,0,0.022042,0.837,0.0265,0.3062
10000120,4.12385,3.8,0.065753425,0.002178,0,0.022042,0.827,0.0265,0.3432
10000120,4.13284,3.8,0.068493151,0.002178,0,0.022042,0.882,0.0265,0.3494
10000120,4.14949,3.8,0.076712329,0.002178,0,0.022042,0.85,0.0265,0.383
10000120,4.14466,3.8,0.079452055,0.002178,0,0.022042,0.882,0.0265,0.3546
10000120,4.05131,3.8,0.082191781,0.002178,0,0.022042,0.816,0.0265,0.2806
10000120,4.05751,3.8,0.084931507,0.002178,0,0.022042,0.806,0.0265,0.2808
10000120,4.07742,3.8,0.087671233,0.002178,0,0.022042,0.829,0.0265,0.3024
10000120,3.98773,3.8,0.095890411,0.002178,0,0.022042,0.725,0.0265,0.2186
10000120,3.95992,3.8,0.098630137,0.002178,0,0.022042,0.716,0.0265,0.1964
10000120,3.98443,3.8,0.101369863,0.002178,0,0.022042,0.726,0.0265,0.205
10000120,3.95246,3.8,0.104109589,0.002178,0,0.022042,0.699,0.0265,0.1914
10000120,3.91601,3.8,0.106849315,0.002178,0,0.022042,0.63,0.0265,0.174
10000120,3.89987,3.8,0.115068493,0.002178,0,0.022042,0.608,0.0265,0.1852
10000120,3.89978,3.8,0.117808219,0.002178,0,0.022042,0.626,0.0265,0.1746
10000120,3.82853,3.8,0.120547945,0.002178,0,0.022042,0.51,0.0265,0.1284
10000120,3.78564,3.8,0.123287671,0.002178,0,0.022042,0.475,0.0265,0.1198
10000120,3.68836,3.8,0.126027397,0.002178,0,0.022042,0.345,0.0265,0.0888
10000120,4.0039,3.8,0.156164384,0.002403,0,0.009975,0.708,0.0257,0.2642
10000120,4.13193,3.8,0.15890411,0.002403,0,0.009975,0.85,0.0257,0.3704
10000120,4.11431,3.8,0.161643836,0.002403,0,0.009975,0.863,0.0257,0.3534
10000120,4.18583,3.8,0.164383562,0.002403,0,0.009975,0.864,0.0257,0.429
10000120,4.15485,3.8,0.17260274,0.002403,0,0.009975,0.874,0.0257,0.3988
10000120,4.14904,3.8,0.175342466,0.002403,0,0.009975,0.85,0.0257,0.3978
10000120,4.16673,3.8,0.178082192,0.002403,0,0.009975,0.881,0.0257,0.405
10000120,4.18989,3.8,0.180821918,0.002403,0,0.009975,0.878,0.0257,0.4354
10000120,4.20399,3.8,0.183561644,0.002403,0,0.009975,0.843,0.0257,0.4448
10000120,4.16318,3.8,0.191780822,0.002403,0,0.009975,0.86,0.0257,0.405
10000120,4.16437,3.8,0.194520548,0.002403,0,0.009975,0.836,0.0257,0.4064
10000120,4.11232,3.8,0.197260274,0.002403,0,0.009975,0.817,0.0257,0.3742
10000120,4.16023,3.8,0.2,0.002403,0,0.009975,0.835,0.0257,0.411
10000120,4.1293,3.8,0.202739726,0.002403,0,0.009975,0.804,0.0257,0.3926
10000120,4.14496,3.8,0.210958904,0.002403,0,0.009975,0.854,0.0257,0.4008
10000120,4.15224,3.8,0.21369863,0.002403,0,0.009975,0.854,0.0257,0.4102
10000121,3.58909,3.85,0.002739726,0.001796,0,0.021634,0.011,0.0294,0.0004
10000121,3.63626,3.85,0.005479452,0.001796,0,0.021634,0.044,0.0294,0.0022
10000121,3.70968,3.85,0.008219178,0.001796,0,0.021634,0.201,0.0294,0.021
10000121,3.72784,3.85,0.010958904,0.001796,0,0.021634,0.265,0.0294,0.0318
10000121,3.89531,3.85,0.019178082,0.001796,0,0.021634,0.542,0.0294,0.125
10000121,3.95091,3.85,0.021917808,0.001796,0,0.021634,0.651,0.0294,0.1388
10000121,4.02843,3.85,0.024657534,0.001796,0,0.021634,0.828,0.0294,0.1848
10000121,4.08273,3.85,0.02739726,0.001796,0,0.021634,0.825,0.0294,0.2462
10000121,3.99713,3.85,0.030136986,0.001796,0,0.021634,0.739,0.0294,0.1744
10000121,4.13851,3.85,0.038356164,0.001796,0,0.021634,0.926,0.0294,0.2896
10000121,4.20673,3.85,0.04109589,0.001796,0,0.021634,0.922,0.0294,0.3534
10000121,4.11505,3.85,0.043835616,0.001796,0,0.021634,0.801,0.0294,0.2732
10000121,4.09136,3.85,0.046575342,0.001796,0,0.021634,0.818,0.0294,0.2522
10000121,4.06967,3.85,0.049315068,0.001796,0,0.021634,0.86,0.0294,0.2384
10000121,3.94005,3.85,0.057534247,0.002178,0,0.022042,0.65,0.0265,0.149
10000121,4.08488,3.85,0.060273973,0.002178,0,0.022042,0.806,0.0265,0.2584
10000121,4.07302,3.85,0.063013699,0.002178,0,0.022042,0.799,0.0265,0.263
10000121,4.12385,3.85,0.065753425,0.002178,0,0.022042,0.798,0.0265,0.2986
10000121,4.13284,3.85,0.068493151,0.002178,0,0.022042,0.861,0.0265,0.3018
10000121,4.14949,3.85,0.076712329,0.002178,0,0.022042,0.823,0.0265,0.3386
10000121,4.14466,3.85,0.079452055,0.002178,0,0.022042,0.831,0.0265,0.3168
10000121,4.05131,3.85,0.082191781,0.002178,0,0.022042,0.772,0.0265,0.2394
10000121,4.05751,3.85,0.084931507,0.002178,0,0.022042,0.766,0.0265,0.238
10000121,4.07742,3.85,0.087671233,0.002178,0,0.022042,0.788,0.0265,0.2606
10000121,3.98773,3.85,0.095890411,0.002178,0,0.022042,0.67,0.0265,0.1812
10000121,3.95992,3.85,0.098630137,0.002178,0,0.022042,0.654,0.0265,0.16
10000121,3.98443,3.85,0.101369863,0.002178,0,0.022042,0.668,0.0265,0.1668
10000121,3.95246,3.85,0.104109589,0.002178,0,0.022042,0.635,0.0265,0.158
10000121,3.91601,3.85,0.106849315,0.002178,0,0.022042,0.568,0.0265,0.1436
10000121,3.89987,3.85,0.115068493,0.002178,0,0.022042,0.553,0.0265,0.153
10000121,3.89978,3.85,0.117808219,0.002178,0,0.022042,0.565,0.0265,0.1438
10000121,3.82853,3.85,0.120547945,0.002178,0,0.022042,0.45,0.0265,0.105
10000121,3.78564,3.85,0.123287671,0.002178,0,0.022042,0.418,0.0265,0.0994
10000121,3.68836,3.85,0.126027397,0.002178,0,0.022042,0.311,0.0265,0.0792
10000121,4.0039,3.85,0.156164384,0.002403,0,0.009975,0.664,0.0257,0.2268
10000121,4.13193,3.85,0.15890411,0.002403,0,0.009975,0.826,0.0257,0.3242
10000121,4.11431,3.85,0.161643836,0.002403,0,0.009975,0.832,0.0257,0.309
10000121,4.18583,3.85,0.164383562,0.002403,0,0.009975,0.845,0.0257,0.3822
10000121,4.15485,3.85,0.17260274,0.002403,0,0.009975,0.851,0.0257,0.3532
10000121,4.14904,3.85,0.175342466,0.002403,0,0.009975,0.826,0.0257,0.3526
10000121,4.16673,3.85,0.178082192,0.002403,0,0.009975,0.853,0.0257,0.361
10000121,4.18989,3.85,0.180821918,0.002403,0,0.009975,0.856,0.0257,0.39
10000121,4.20399,3.85,0.183561644,0.002403,0,0.009975,0.824,0.0257,0.3986
10000121,4.16318,3.85,0.191780822,0.002403,0,0.009975,0.831,0.0257,0.3618
10000121,4.16437,3.85,0.194520548,0.002403,0,0.009975,0.814,0.0257,0.3606
10000121,4.11232,3.85,0.197260274,0.002403,0,0.009975,0.787,0.0257,0.3316
