optID,day_margin,daytoexpire,optiontype,strikeprice,spotprice,monthly dividend yield,RFR,Garch_Vol_RMS,settleprice
10000031,43,0.117808219,0,4.1,4.76276,0.024,0.002171,0.014447,0.6326
10000031,44,0.120547945,0,4.1,4.77711,0.024,0.002171,0.014447,0.6414
10000031,45,0.123287671,0,4.1,4.7758,0.024,0.002171,0.014447,0.6564
10000031,46,0.126027397,0,4.1,4.77131,0.024,0.002171,0.014447,0.6532
10000031,49,0.134246575,0,4.1,4.69505,0.0245,0.001932,0.021187,0.5804
10000031,50,0.136986301,0,4.1,4.65615,0.0245,0.001932,0.021187,0.5546
10000031,51,0.139726027,0,4.1,4.67901,0.0245,0.001932,0.021187,0.589
10000031,52,0.142465753,0,4.1,4.56826,0.0245,0.001932,0.021187,0.4558
10000031,53,0.145205479,0,4.1,4.52845,0.0245,0.001932,0.021187,0.4358
10000031,56,0.153424658,0,4.1,4.50559,0.0245,0.001932,0.021187,0.4066
10000031,57,0.156164384,0,4.1,4.71244,0.0245,0.001932,0.021187,0.592
10000031,58,0.15890411,0,4.1,4.71445,0.0245,0.001932,0.021187,0.5818
10000031,59,0.161643836,0,4.1,4.69104,0.0245,0.001932,0.021187,0.5684
10000031,60,0.164383562,0,4.1,4.6803,0.0245,0.001932,0.021187,0.5574
10000031,63,0.17260274,0,4.1,4.5447,0.0245,0.001932,0.021187,0.4574
10000031,64,0.175342466,0,4.1,4.51625,0.0245,0.001932,0.021187,0.4358
10000031,65,0.178082192,0,4.1,4.74447,0.0245,0.001932,0.021187,0.6422
10000031,66,0.180821918,0,4.1,4.80669,0.0245,0.001932,0.021187,0.6948
10000031,67,0.183561644,0,4.1,4.85296,0.0245,0.001932,0.021187,0.7434
10000031,70,0.191780822,0,4.1,4.75313,0.0245,0.001932,0.021187,0.6728
10000031,71,0.194520548,0,4.1,4.84077,0.0245,0.001932,0.021187,0.7554
10000031,72,0.197260274,0,4.1,4.774,0.0245,0.001932,0.021187,0.6774
10000031,73,0.2,0,4.1,4.69813,0.0245,0.001932,0.021187,0.6716
10000031,74,0.202739726,0,4.1,4.67009,0.0245,0.001932,0.021187,0.689
10000031,77,0.210958904,0,4.1,4.4196,0.0245,0.001932,0.021187,0.3656
10000031,78,0.21369863,0,4.1,4.33584,0.0245,0.001932,0.021187,0.2878
10000031,79,0.216438356,0,4.1,4.24778,0.0245,0.001932,0.021187,0.1896
10000031,80,0.219178082,0,4.1,4.16396,0.0272,0.001589,0.010818,0.1336
10000031,81,0.221917808,0,4.1,4.10972,0.0272,0.001589,0.010818,0.12
10000031,86,0.235616438,0,4.1,4.13899,0.0272,0.001589,0.010818,0.1476
10000031,87,0.238356164,0,4.1,4.12179,0.0272,0.001589,0.010818,0.1324
10000031,88,0.24109589,0,4.1,4.10205,0.0272,0.001589,0.010818,0.1262
10000031,91,0.249315068,0,4.1,4.09871,0.0272,0.001589,0.010818,0.116
10000031,92,0.252054795,0,4.1,4.04438,0.0272,0.001589,0.010818,0.0804
10000031,93,0.254794521,0,4.1,4.01759,0.0272,0.001589,0.010818,0.0664
10000031,94,0.257534247,0,4.1,4.01457,0.0272,0.001589,0.010818,0.065
10000031,95,0.260273973,0,4.1,3.95499,0.0272,0.001589,0.010818,0.05
10000031,98,0.268493151,0,4.1,4.00308,0.0272,0.001589,0.010818,0.0652
10000031,99,0.271232877,0,4.1,3.99588,0.0272,0.001589,0.010818,0.0632
10000031,100,0.273972603,0,4.1,4.03971,0.0272,0.001589,0.010818,0.077
10000031,101,0.276712329,0,4.1,4.04703,0.0272,0.001589,0.010818,0.077
10000031,102,0.279452055,0,4.1,4.02195,0.0272,0.001589,0.010818,0.0708
10000031,105,0.287671233,0,4.1,4.00125,0.0272,0.001589,0.010818,0.074
10000031,106,0.290410959,0,4.1,3.98219,0.0272,0.001589,0.010818,0.066
10000031,107,0.293150685,0,4.1,3.98365,0.0272,0.001589,0.010818,0.066
10000031,108,0.295890411,0,4.1,3.98357,0.0272,0.001589,0.010818,0.068
10000031,109,0.298630137,0,4.1,3.97134,0.0272,0.001589,0.010818,0.0688
10000031,112,0.306849315,0,4.1,3.86702,0.0291,0.001172,0.009879,0.043
10000031,113,0.309589041,0,4.1,3.85663,0.0291,0.001172,0.009879,0.0454
10000031,114,0.312328767,0,4.1,3.84561,0.0291,0.001172,0.009879,0.0404
10000031,115,0.315068493,0,4.1,3.87277,0.0291,0.001172,0.009879,0.0408
10000031,116,0.317808219,0,4.1,3.82932,0.0291,0.001172,0.009879,0.0358
10000031,119,0.326027397,0,4.1,3.82406,0.0291,0.001172,0.009879,0.0418
10000031,120,0.328767123,0,4.1,3.91379,0.0291,0.001172,0.009879,0.0512
10000031,121,0.331506849,0,4.1,3.93522,0.0291,0.001172,0.009879,0.0538
10000031,122,0.334246575,0,4.1,3.95625,0.0291,0.001172,0.009879,0.0636
10000031,123,0.336986301,0,4.1,3.92291,0.0291,0.001172,0.009879,0.06
10000031,126,0.345205479,0,4.1,3.91282,0.0291,0.001172,0.009879,0.062
10000031,127,0.347945205,0,4.1,3.92522,0.0291,0.001172,0.009879,0.0636
10000031,128,0.350684932,0,4.1,3.96825,0.0291,0.001172,0.009879,0.0788
10000031,129,0.353424658,0,4.1,3.96024,0.0291,0.001172,0.009879,0.0782
10000031,130,0.356164384,0,4.1,3.96018,0.0291,0.001172,0.009879,0.0828
10000031,133,0.364383562,0,4.1,3.96362,0.0291,0.001172,0.009879,0.0884
10000031,134,0.367123288,0,4.1,3.92489,0.0291,0.001172,0.009879,0.0804
10000031,135,0.369863014,0,4.1,3.93625,0.0291,0.001172,0.009879,0.0944
10000031,141,0.38630137,0,4.1,3.91258,0.0287,0.001279,0.014017,0.096
10000031,142,0.389041096,0,4.1,3.86703,0.0287,0.001279,0.014017,0.0678
10000031,143,0.391780822,0,4.1,3.84915,0.0287,0.001279,0.014017,0.062
10000031,144,0.394520548,0,4.1,3.82277,0.0287,0.001279,0.014017,0.0576
10000031,147,0.402739726,0,4.1,3.79697,0.0287,0.001279,0.014017,0.0594
10000031,148,0.405479452,0,4.1,3.82975,0.0287,0.001279,0.014017,0.0648
10000031,149,0.408219178,0,4.1,3.83938,0.0287,0.001279,0.014017,0.0688
10000031,150,0.410958904,0,4.1,3.80805,0.0287,0.001279,0.014017,0.0632
10000031,151,0.41369863,0,4.1,3.85346,0.0287,0.001279,0.014017,0.0792
10000031,154,0.421917808,0,4.1,3.83949,0.0287,0.001279,0.014017,0.0762
10000031,155,0.424657534,0,4.1,3.80238,0.0287,0.001279,0.014017,0.075
10000031,156,0.42739726,0,4.1,3.79736,0.0287,0.001279,0.014017,0.076
10000031,157,0.430136986,0,4.1,3.8257,0.0287,0.001279,0.014017,0.0824
10000031,158,0.432876712,0,4.1,3.75326,0.0287,0.001279,0.014017,0.0712
10000031,161,0.44109589,0,4.1,3.76918,0.0287,0.001279,0.014017,0.0954
10000031,162,0.443835616,0,4.1,3.79281,0.0287,0.001279,0.014017,0.1022
10000031,163,0.446575342,0,4.1,3.78034,0.0287,0.001279,0.014017,0.108
10000031,164,0.449315068,0,4.1,3.79802,0.0287,0.001279,0.014017,0.1218
10000031,168,0.460273973,0,4.1,3.71322,0.0287,0.001279,0.014017,0.11
10000031,169,0.463013699,0,4.1,3.73453,0.0287,0.001279,0.014017,0.1126
10000031,170,0.465753425,0,4.1,3.67508,0.0287,0.001279,0.014017,0.102
10000031,171,0.468493151,0,4.1,3.68616,0.0294,0.001796,0.021634,0.1156
10000031,172,0.471232877,0,4.1,3.67411,0.0294,0.001796,0.021634,0.1286
10000031,175,0.479452055,0,4.1,3.71006,0.0294,0.001796,0.021634,0.1328
10000031,176,0.482191781,0,4.1,3.69805,0.0294,0.001796,0.021634,0.1282
10000031,177,0.484931507,0,4.1,3.72252,0.0294,0.001796,0.021634,0.1464
10000031,178,0.487671233,0,4.1,3.62511,0.0294,0.001796,0.021634,0.1322
10000031,179,0.490410959,0,4.1,3.53031,0.0294,0.001796,0.021634,0.1226
10000031,182,0.498630137,0,4.1,3.65322,0.0294,0.001796,0.021634,0.139
10000031,183,0.501369863,0,4.1,3.58909,0.0294,0.001796,0.021634,0.1356
10000031,184,0.504109589,0,4.1,3.63626,0.0294,0.001796,0.021634,0.1428
10000031,185,0.506849315,0,4.1,3.70968,0.0294,0.001796,0.021634,0.189
10000031,186,0.509589041,0,4.1,3.72784,0.0294,0.001796,0.021634,0.185
10000031,189,0.517808219,0,4.1,3.89531,0.0294,0.001796,0.021634,0.2404
10000031,190,0.520547945,0,4.1,3.95091,0.0294,0.001796,0.021634,0.2392
10000031,191,0.523287671,0,4.1,4.02843,0.0294,0.001796,0.021634,0.253
10000031,192,0.526027397,0,4.1,4.08273,0.0294,0.001796,0.021634,0.2934
10000031,193,0.528767123,0,4.1,3.99713,0.0294,0.001796,0.021634,0.2334
10000031,196,0.536986301,0,4.1,4.13851,0.0294,0.001796,0.021634,0.2914
10000031,197,0.539726027,0,4.1,4.20673,0.0294,0.001796,0.021634,0.318
10000031,198,0.542465753,0,4.1,4.11505,0.0294,0.001796,0.021634,0.272
10000031,199,0.545205479,0,4.1,4.09136,0.0294,0.001796,0.021634,0.2618
10000031,200,0.547945205,0,4.1,4.06967,0.0294,0.001796,0.021634,0.249
10000031,203,0.556164384,0,4.1,3.94005,0.0265,0.002178,0.022042,0.1974
10000031,204,0.55890411,0,4.1,4.08488,0.0265,0.002178,0.022042,0.2584
10000031,205,0.561643836,0,4.1,4.07302,0.0265,0.002178,0.022042,0.267
10000031,206,0.564383562,0,4.1,4.12385,0.0265,0.002178,0.022042,0.2886
10000031,207,0.567123288,0,4.1,4.13284,0.0265,0.002178,0.022042,0.292
10000031,210,0.575342466,0,4.1,4.14949,0.0265,0.002178,0.022042,0.3018
10000031,211,0.578082192,0,4.1,4.14466,0.0265,0.002178,0.022042,0.2752
10000031,212,0.580821918,0,4.1,4.05131,0.0265,0.002178,0.022042,0.226
10000031,213,0.583561644,0,4.1,4.05751,0.0265,0.002178,0.022042,0.2278
10000031,214,0.58630137,0,4.1,4.07742,0.0265,0.002178,0.022042,0.2406
10000031,217,0.594520548,0,4.1,3.98773,0.0265,0.002178,0.022042,0.1848
10000031,218,0.597260274,0,4.1,3.95992,0.0265,0.002178,0.022042,0.1712
10000031,219,0.6,0,4.1,3.98443,0.0265,0.002178,0.022042,0.1798
10000031,220,0.602739726,0,4.1,3.95246,0.0265,0.002178,0.022042,0.1766
10000031,221,0.605479452,0,4.1,3.91601,0.0265,0.002178,0.022042,0.1758
10000031,224,0.61369863,0,4.1,3.89987,0.0265,0.002178,0.022042,0.1854
10000031,225,0.616438356,0,4.1,3.89978,0.0265,0.002178,0.022042,0.173
10000031,226,0.619178082,0,4.1,3.82853,0.0265,0.002178,0.022042,0.1524
10000031,227,0.621917808,0,4.1,3.78564,0.0265,0.002178,0.022042,0.1494
10000031,228,0.624657534,0,4.1,3.68836,0.0265,0.002178,0.022042,0.1386
10000031,239,0.654794521,0,4.1,4.0039,0.0257,0.002403,0.009975,0.226
10000031,240,0.657534247,0,4.1,4.13193,0.0257,0.002403,0.009975,0.2686
10000031,241,0.660273973,0,4.1,4.11431,0.0257,0.002403,0.009975,0.2606
10000031,242,0.663013699,0,4.1,4.18583,0.0257,0.002403,0.009975,0.2984
10000031,245,0.671232877,0,4.1,4.15485,0.0257,0.002403,0.009975,0.2894
10000031,246,0.673972603,0,4.1,4.14904,0.0257,0.002403,0.009975,0.2974
10000031,247,0.676712329,0,4.1,4.16673,0.0257,0.002403,0.009975,0.3184
10000031,248,0.679452055,0,4.1,4.18989,0.0257,0.002403,0.009975,0.3338
10000031,249,0.682191781,0,4.1,4.20399,0.0257,0.002403,0.009975,0.3382
10000031,252,0.690410959,0,4.1,4.16318,0.0257,0.002403,0.009975,0.3186
10000031,253,0.693150685,0,4.1,4.16437,0.0257,0.002403,0.009975,0.3222
10000031,254,0.695890411,0,4.1,4.11232,0.0257,0.002403,0.009975,0.3012
10000031,255,0.698630137,0,4.1,4.16023,0.0257,0.002403,0.009975,0.3204
10000031,256,0.701369863,0,4.1,4.1293,0.0257,0.002403,0.009975,0.31
10000031,259,0.709589041,0,4.1,4.14496,0.0257,0.002403,0.009975,0.3132
10000031,260,0.712328767,0,4.1,4.15224,0.0257,0.002403,0.009975,0.317
10000032,18,0.049315068,0,4.2,4.81622,0.024,0.002171,0.014447,0.6146
10000032,21,0.057534247,0,4.2,4.84427,0.024,0.002171,0.014447,0.6456
10000032,22,0.060273973,0,4.2,4.73135,0.024,0.002171,0.014447,0.5188
10000032,23,0.063013699,0,4.2,4.70613,0.024,0.002171,0.014447,0.4888
10000032,24,0.065753425,0,4.2,4.76195,0.024,0.002171,0.014447,0.54
10000032,25,0.068493151,0,4.2,4.75585,0.024,0.002171,0.014447,0.5228
10000032,28,0.076712329,0,4.2,4.71884,0.024,0.002171,0.014447,0.4896
10000032,29,0.079452055,0,4.2,4.67915,0.024,0.002171,0.014447,0.472
10000032,30,0.082191781,0,4.2,4.74068,0.024,0.002171,0.014447,0.5278
10000032,31,0.084931507,0,4.2,4.81276,0.024,0.002171,0.014447,0.5902
10000032,32,0.087671233,0,4.2,4.81523,0.024,0.002171,0.014447,0.6098
10000032,35,0.095890411,0,4.2,4.70463,0.024,0.002171,0.014447,0.4788
10000032,36,0.098630137,0,4.2,4.63571,0.024,0.002171,0.014447,0.4112
10000032,37,0.101369863,0,4.2,4.64764,0.024,0.002171,0.014447,0.4284
10000032,38,0.104109589,0,4.2,4.68178,0.024,0.002171,0.014447,0.4866
10000032,39,0.106849315,0,4.2,4.72487,0.024,0.002171,0.014447,0.5052
10000032,42,0.115068493,0,4.2,4.70793,0.024,0.002171,0.014447,0.5014
10000032,43,0.117808219,0,4.2,4.76276,0.024,0.002171,0.014447,0.5428
10000032,44,0.120547945,0,4.2,4.77711,0.024,0.002171,0.014447,0.5514
10000032,45,0.123287671,0,4.2,4.7758,0.024,0.002171,0.014447,0.5618
10000032,46,0.126027397,0,4.2,4.77131,0.024,0.002171,0.014447,0.5556
10000032,49,0.134246575,0,4.2,4.69505,0.0245,0.001932,0.021187,0.4916
10000032,50,0.136986301,0,4.2,4.65615,0.0245,0.001932,0.021187,0.4714
10000032,51,0.139726027,0,4.2,4.67901,0.0245,0.001932,0.021187,0.5024
10000032,52,0.142465753,0,4.2,4.56826,0.0245,0.001932,0.021187,0.3726
10000032,53,0.145205479,0,4.2,4.52845,0.0245,0.001932,0.021187,0.353
10000032,56,0.153424658,0,4.2,4.50559,0.0245,0.001932,0.021187,0.3336
10000032,57,0.156164384,0,4.2,4.71244,0.0245,0.001932,0.021187,0.5066
10000032,58,0.15890411,0,4.2,4.71445,0.0245,0.001932,0.021187,0.492
10000032,59,0.161643836,0,4.2,4.69104,0.0245,0.001932,0.021187,0.4826
10000032,60,0.164383562,0,4.2,4.6803,0.0245,0.001932,0.021187,0.471
10000032,63,0.17260274,0,4.2,4.5447,0.0245,0.001932,0.021187,0.3792
10000032,64,0.175342466,0,4.2,4.51625,0.0245,0.001932,0.021187,0.3576
10000032,65,0.178082192,0,4.2,4.74447,0.0245,0.001932,0.021187,0.5582
10000032,66,0.180821918,0,4.2,4.80669,0.0245,0.001932,0.021187,0.6074
10000032,67,0.183561644,0,4.2,4.85296,0.0245,0.001932,0.021187,0.6516
10000032,70,0.191780822,0,4.2,4.75313,0.0245,0.001932,0.021187,0.5872
10000032,71,0.194520548,0,4.2,4.84077,0.0245,0.001932,0.021187,0.6594
10000032,72,0.197260274,0,4.2,4.774,0.0245,0.001932,0.021187,0.6088
10000032,73,0.2,0,4.2,4.69813,0.0245,0.001932,0.021187,0.5878
10000032,74,0.202739726,0,4.2,4.67009,0.0245,0.001932,0.021187,0.6096
10000032,77,0.210958904,0,4.2,4.4196,0.0245,0.001932,0.021187,0.295
10000032,78,0.21369863,0,4.2,4.33584,0.0245,0.001932,0.021187,0.2254
10000032,79,0.216438356,0,4.2,4.24778,0.0245,0.001932,0.021187,0.1376
10000032,80,0.219178082,0,4.2,4.16396,0.0272,0.001589,0.010818,0.0942
10000032,81,0.221917808,0,4.2,4.10972,0.0272,0.001589,0.010818,0.0832
10000032,86,0.235616438,0,4.2,4.13899,0.0272,0.001589,0.010818,0.107
10000032,87,0.238356164,0,4.2,4.12179,0.0272,0.001589,0.010818,0.0956
10000032,88,0.24109589,0,4.2,4.10205,0.0272,0.001589,0.010818,0.0902
10000032,91,0.249315068,0,4.2,4.09871,0.0272,0.001589,0.010818,0.0824
10000032,92,0.252054795,0,4.2,4.04438,0.0272,0.001589,0.010818,0.0556
10000032,93,0.254794521,0,4.2,4.01759,0.0272,0.001589,0.010818,0.046
10000032,94,0.257534247,0,4.2,4.01457,0.0272,0.001589,0.010818,0.045
10000032,95,0.260273973,0,4.2,3.95499,0.0272,0.001589,0.010818,0.0346
10000032,98,0.268493151,0,4.2,4.00308,0.0272,0.001589,0.010818,0.0442
10000032,99,0.271232877,0,4.2,3.99588,0.0272,0.001589,0.010818,0.0446
10000032,100,0.273972603,0,4.2,4.03971,0.0272,0.001589,0.010818,0.054
10000032,101,0.276712329,0,4.2,4.04703,0.0272,0.001589,0.010818,0.0538
10000032,102,0.279452055,0,4.2,4.02195,0.0272,0.001589,0.010818,0.0494
10000032,105,0.287671233,0,4.2,4.00125,0.0272,0.001589,0.010818,0.051
10000032,106,0.290410959,0,4.2,3.98219,0.0272,0.001589,0.010818,0.0456
10000032,107,0.293150685,0,4.2,3.98365,0.0272,0.001589,0.010818,0.0464
10000032,108,0.295890411,0,4.2,3.98357,0.0272,0.001589,0.010818,0.0478
10000032,109,0.298630137,0,4.2,3.97134,0.0272,0.001589,0.010818,0.0478
10000032,112,0.306849315,0,4.2,3.86702,0.0291,0.001172,0.009879,0.0292
10000032,113,0.309589041,0,4.2,3.85663,0.0291,0.001172,0.009879,0.0324
10000032,114,0.312328767,0,4.2,3.84561,0.0291,0.001172,0.009879,0.0276
10000032,115,0.315068493,0,4.2,3.87277,0.0291,0.001172,0.009879,0.0278
10000032,116,0.317808219,0,4.2,3.82932,0.0291,0.001172,0.009879,0.024
10000032,119,0.326027397,0,4.2,3.82406,0.0291,0.001172,0.009879,0.0296
10000032,120,0.328767123,0,4.2,3.91379,0.0291,0.001172,0.009879,0.0346
10000032,121,0.331506849,0,4.2,3.93522,0.0291,0.001172,0.009879,0.0364
10000032,122,0.334246575,0,4.2,3.95625,0.0291,0.001172,0.009879,0.0438
10000032,123,0.336986301,0,4.2,3.92291,0.0291,0.001172,0.009879,0.0416
10000032,126,0.345205479,0,4.2,3.91282,0.0291,0.001172,0.009879,0.0446
10000032,127,0.347945205,0,4.2,3.92522,0.0291,0.001172,0.009879,0.0454
10000032,128,0.350684932,0,4.2,3.96825,0.0291,0.001172,0.009879,0.0568
10000032,129,0.353424658,0,4.2,3.96024,0.0291,0.001172,0.009879,0.0564
10000032,130,0.356164384,0,4.2,3.96018,0.0291,0.001172,0.009879,0.0612
10000032,133,0.364383562,0,4.2,3.96362,0.0291,0.001172,0.009879,0.0646
10000032,134,0.367123288,0,4.2,3.92489,0.0291,0.001172,0.009879,0.0596
10000032,135,0.369863014,0,4.2,3.93625,0.0291,0.001172,0.009879,0.0724
10000032,141,0.38630137,0,4.2,3.91258,0.0287,0.001279,0.014017,0.0732
10000032,142,0.389041096,0,4.2,3.86703,0.0287,0.001279,0.014017,0.0496
10000032,143,0.391780822,0,4.2,3.84915,0.0287,0.001279,0.014017,0.0454
10000032,144,0.394520548,0,4.2,3.82277,0.0287,0.001279,0.014017,0.0432
10000032,147,0.402739726,0,4.2,3.79697,0.0287,0.001279,0.014017,0.0434
10000032,148,0.405479452,0,4.2,3.82975,0.0287,0.001279,0.014017,0.0486
10000032,149,0.408219178,0,4.2,3.83938,0.0287,0.001279,0.014017,0.052
10000032,150,0.410958904,0,4.2,3.80805,0.0287,0.001279,0.014017,0.0478
10000032,151,0.41369863,0,4.2,3.85346,0.0287,0.001279,0.014017,0.0612
10000032,154,0.421917808,0,4.2,3.83949,0.0287,0.001279,0.014017,0.0578
10000032,155,0.424657534,0,4.2,3.80238,0.0287,0.001279,0.014017,0.0578
10000032,156,0.42739726,0,4.2,3.79736,0.0287,0.001279,0.014017,0.059
10000032,157,0.430136986,0,4.2,3.8257,0.0287,0.001279,0.014017,0.0648
10000032,158,0.432876712,0,4.2,3.75326,0.0287,0.001279,0.014017,0.0554
10000032,161,0.44109589,0,4.2,3.76918,0.0287,0.001279,0.014017,0.0772
10000032,162,0.443835616,0,4.2,3.79281,0.0287,0.001279,0.014017,0.0828
10000032,163,0.446575342,0,4.2,3.78034,0.0287,0.001279,0.014017,0.0884
10000032,164,0.449315068,0,4.2,3.79802,0.0287,0.001279,0.014017,0.1002
10000032,168,0.460273973,0,4.2,3.71322,0.0287,0.001279,0.014017,0.092
10000032,169,0.463013699,0,4.2,3.73453,0.0287,0.001279,0.014017,0.0974
10000032,170,0.465753425,0,4.2,3.67508,0.0287,0.001279,0.014017,0.0844
10000032,171,0.468493151,0,4.2,3.68616,0.0294,0.001796,0.021634,0.0974
10000032,172,0.471232877,0,4.2,3.67411,0.0294,0.001796,0.021634,0.1076
10000032,175,0.479452055,0,4.2,3.71006,0.0294,0.001796,0.021634,0.1114
10000032,176,0.482191781,0,4.2,3.69805,0.0294,0.001796,0.021634,0.108
10000032,177,0.484931507,0,4.2,3.72252,0.0294,0.001796,0.021634,0.1264
10000032,178,0.487671233,0,4.2,3.62511,0.0294,0.001796,0.021634,0.114
10000032,179,0.490410959,0,4.2,3.53031,0.0294,0.001796,0.021634,0.107
10000032,182,0.498630137,0,4.2,3.65322,0.0294,0.001796,0.021634,0.1198
10000032,183,0.501369863,0,4.2,3.58909,0.0294,0.001796,0.021634,0.1188
10000032,184,0.504109589,0,4.2,3.63626,0.0294,0.001796,0.021634,0.1252
10000032,185,0.506849315,0,4.2,3.70968,0.0294,0.001796,0.021634,0.1652
10000032,186,0.509589041,0,4.2,3.72784,0.0294,0.001796,0.021634,0.1614
10000032,189,0.517808219,0,4.2,3.89531,0.0294,0.001796,0.021634,0.2098
10000032,190,0.520547945,0,4.2,3.95091,0.0294,0.001796,0.021634,0.2066
10000032,191,0.523287671,0,4.2,4.02843,0.0294,0.001796,0.021634,0.2176
10000032,192,0.526027397,0,4.2,4.08273,0.0294,0.001796,0.021634,0.2516
10000032,193,0.528767123,0,4.2,3.99713,0.0294,0.001796,0.021634,0.201
10000032,196,0.536986301,0,4.2,4.13851,0.0294,0.001796,0.021634,0.2458
10000032,197,0.539726027,0,4.2,4.20673,0.0294,0.001796,0.021634,0.2708
10000032,198,0.542465753,0,4.2,4.11505,0.0294,0.001796,0.021634,0.2288
10000032,199,0.545205479,0,4.2,4.09136,0.0294,0.001796,0.021634,0.219
10000032,200,0.547945205,0,4.2,4.06967,0.0294,0.001796,0.021634,0.2062
10000032,203,0.556164384,0,4.2,3.94005,0.0265,0.002178,0.022042,0.1646
10000032,204,0.55890411,0,4.2,4.08488,0.0265,0.002178,0.022042,0.2152
10000032,205,0.561643836,0,4.2,4.07302,0.0265,0.002178,0.022042,0.2244
10000032,206,0.564383562,0,4.2,4.12385,0.0265,0.002178,0.022042,0.2446
10000032,207,0.567123288,0,4.2,4.13284,0.0265,0.002178,0.022042,0.2476
10000032,210,0.575342466,0,4.2,4.14949,0.0265,0.002178,0.022042,0.255
10000032,211,0.578082192,0,4.2,4.14466,0.0265,0.002178,0.022042,0.2282
10000032,212,0.580821918,0,4.2,4.05131,0.0265,0.002178,0.022042,0.1864
10000032,213,0.583561644,0,4.2,4.05751,0.0265,0.002178,0.022042,0.1884
10000032,214,0.58630137,0,4.2,4.07742,0.0265,0.002178,0.022042,0.1986
10000032,217,0.594520548,0,4.2,3.98773,0.0265,0.002178,0.022042,0.1504
10000032,218,0.597260274,0,4.2,3.95992,0.0265,0.002178,0.022042,0.1388
10000032,219,0.6,0,4.2,3.98443,0.0265,0.002178,0.022042,0.147
10000032,220,0.602739726,0,4.2,3.95246,0.0265,0.002178,0.022042,0.1454
10000032,221,0.605479452,0,4.2,3.91601,0.0265,0.002178,0.022042,0.1458
10000032,224,0.61369863,0,4.2,3.89987,0.0265,0.002178,0.022042,0.1556
10000032,225,0.616438356,0,4.2,3.89978,0.0265,0.002178,0.022042,0.1432
10000032,226,0.619178082,0,4.2,3.82853,0.0265,0.002178,0.022042,0.1278
10000032,227,0.621917808,0,4.2,3.78564,0.0265,0.002178,0.022042,0.1268
10000032,228,0.624657534,0,4.2,3.68836,0.0265,0.002178,0.022042,0.121
10000032,239,0.654794521,0,4.2,4.0039,0.0257,0.002403,0.009975,0.191
10000032,240,0.657534247,0,4.2,4.13193,0.0257,0.002403,0.009975,0.2254
10000032,241,0.660273973,0,4.2,4.11431,0.0257,0.002403,0.009975,0.2164
10000032,242,0.663013699,0,4.2,4.18583,0.0257,0.002403,0.009975,0.2504
10000032,245,0.671232877,0,4.2,4.15485,0.0257,0.002403,0.009975,0.2428
10000032,246,0.673972603,0,4.2,4.14904,0.0257,0.002403,0.009975,0.2514
10000032,247,0.676712329,0,4.2,4.16673,0.0257,0.002403,0.009975,0.2696
10000032,248,0.679452055,0,4.2,4.18989,0.0257,0.002403,0.009975,0.286
10000032,249,0.682191781,0,4.2,4.20399,0.0257,0.002403,0.009975,0.2906
10000032,252,0.690410959,0,4.2,4.16318,0.0257,0.002403,0.009975,0.274
10000032,253,0.693150685,0,4.2,4.16437,0.0257,0.002403,0.009975,0.2804
10000032,254,0.695890411,0,4.2,4.11232,0.0257,0.002403,0.009975,0.26
10000032,255,0.698630137,0,4.2,4.16023,0.0257,0.002403,0.009975,0.2752
10000032,256,0.701369863,0,4.2,4.1293,0.0257,0.002403,0.009975,0.2672
10000032,259,0.709589041,0,4.2,4.14496,0.0257,0.002403,0.009975,0.2664
10000032,260,0.712328767,0,4.2,4.15224,0.0257,0.002403,0.009975,0.2712
10000033,18,0.049315068,0,4.3,4.81622,0.024,0.002171,0.014447,0.518
10000033,21,0.057534247,0,4.3,4.84427,0.024,0.002171,0.014447,0.534
10000033,22,0.060273973,0,4.3,4.73135,0.024,0.002171,0.014447,0.4232
10000033,23,0.063013699,0,4.3,4.70613,0.024,0.002171,0.014447,0.397
10000033,24,0.065753425,0,4.3,4.76195,0.024,0.002171,0.014447,0.446
10000033,25,0.068493151,0,4.3,4.75585,0.024,0.002171,0.014447,0.4288
10000033,28,0.076712329,0,4.3,4.71884,0.024,0.002171,0.014447,0.4136
10000033,29,0.079452055,0,4.3,4.67915,0.024,0.002171,0.014447,0.3808
10000033,30,0.082191781,0,4.3,4.74068,0.024,0.002171,0.014447,0.4368
10000033,31,0.084931507,0,4.3,4.81276,0.024,0.002171,0.014447,0.5096
10000033,32,0.087671233,0,4.3,4.81523,0.024,0.002171,0.014447,0.511
10000033,35,0.095890411,0,4.3,4.70463,0.024,0.002171,0.014447,0.42
10000033,36,0.098630137,0,4.3,4.63571,0.024,0.002171,0.014447,0.3324
10000033,37,0.101369863,0,4.3,4.64764,0.024,0.002171,0.014447,0.344
10000033,38,0.104109589,0,4.3,4.68178,0.024,0.002171,0.014447,0.3658
10000033,39,0.106849315,0,4.3,4.72487,0.024,0.002171,0.014447,0.424
10000033,42,0.115068493,0,4.3,4.70793,0.024,0.002171,0.014447,0.4198
10000033,43,0.117808219,0,4.3,4.76276,0.024,0.002171,0.014447,0.4596
10000033,44,0.120547945,0,4.3,4.77711,0.024,0.002171,0.014447,0.4702
10000033,45,0.123287671,0,4.3,4.7758,0.024,0.002171,0.014447,0.487
10000033,46,0.126027397,0,4.3,4.77131,0.024,0.002171,0.014447,0.476
10000033,49,0.134246575,0,4.3,4.69505,0.0245,0.001932,0.021187,0.4146
